study,algo,problem,dim,run,value
weights,SBOA,W3 (overlap)|DL07,0,7,9.1427883757e-01
weights,SBOA,W3 (overlap)|DL08,0,7,9.2351116664e-01
weights,SBOA,W4 (structure)|DL01,0,7,9.2724817951e-01
weights,SBOA,W4 (structure)|DL02,0,7,9.1782318615e-01
weights,SBOA,W4 (structure)|DL03,0,7,8.9251846100e-01
weights,SBOA,W4 (structure)|DL04,0,7,9.2859664102e-01
weights,SBOA,W4 (structure)|DL05,0,7,9.5022670154e-01
weights,SBOA,W4 (structure)|DL06,0,7,9.3356469334e-01
weights,SBOA,W4 (structure)|DL07,0,7,9.3839780177e-01
weights,SBOA,W4 (structure)|DL08,0,7,9.1409705306e-01
weights,RIME,W0 (Ngo)|DL01,0,7,9.1147363363e-01
weights,RIME,W0 (Ngo)|DL02,0,7,8.1663772964e-01
weights,RIME,W0 (Ngo)|DL03,0,7,8.1218672350e-01
weights,RIME,W0 (Ngo)|DL04,0,7,8.8314058985e-01
weights,RIME,W0 (Ngo)|DL05,0,7,9.1850610469e-01
weights,RIME,W0 (Ngo)|DL06,0,7,8.6558549878e-01
weights,RIME,W0 (Ngo)|DL07,0,7,8.7114057229e-01
weights,RIME,W0 (Ngo)|DL08,0,7,8.5088698006e-01
weights,RIME,W1 (equal)|DL01,0,7,8.9643210137e-01
weights,RIME,W1 (equal)|DL02,0,7,8.4474083235e-01
weights,RIME,W1 (equal)|DL03,0,7,7.7814993325e-01
weights,RIME,W1 (equal)|DL04,0,7,8.1504811701e-01
weights,RIME,W2 (balance)|DL01,0,7,9.2569750710e-01
weights,RIME,W2 (balance)|DL02,0,7,8.7951481804e-01
weights,RIME,W2 (balance)|DL03,0,7,8.5577497477e-01
weights,RIME,W2 (balance)|DL04,0,7,8.9375679189e-01
weights,RIME,W1 (equal)|DL05,0,7,8.7442977372e-01
weights,RIME,W1 (equal)|DL06,0,7,8.5532408107e-01
weights,RIME,W1 (equal)|DL07,0,7,8.4452755832e-01
weights,RIME,W1 (equal)|DL08,0,7,8.2516072191e-01
weights,RIME,W2 (balance)|DL05,0,7,8.5774039809e-01
weights,RIME,W2 (balance)|DL06,0,7,8.9503779278e-01
weights,RIME,W2 (balance)|DL07,0,7,8.8870181670e-01
weights,RIME,W2 (balance)|DL08,0,7,8.8378596756e-01
weights,RIME,W3 (overlap)|DL01,0,7,8.8130323383e-01
weights,RIME,W3 (overlap)|DL02,0,7,8.5016509168e-01
weights,RIME,W3 (overlap)|DL03,0,7,8.4249334583e-01
weights,RIME,W3 (overlap)|DL04,0,7,8.9281503611e-01
weights,RIME,W3 (overlap)|DL05,0,7,9.0254422575e-01
weights,RIME,W3 (overlap)|DL06,0,7,8.7085366019e-01
weights,RIME,W3 (overlap)|DL07,0,7,8.7443933090e-01
weights,RIME,W3 (overlap)|DL08,0,7,9.2321189030e-01
weights,RIME,W4 (structure)|DL05,0,7,8.6582231261e-01
weights,RIME,W4 (structure)|DL06,0,7,8.8795690027e-01
weights,RIME,W4 (structure)|DL07,0,7,8.8279005233e-01
weights,RIME,W4 (structure)|DL08,0,7,8.8796607165e-01
weights,RIME,W4 (structure)|DL01,0,7,8.6807354324e-01
weights,RIME,W4 (structure)|DL02,0,7,8.8471707696e-01
weights,RIME,W4 (structure)|DL03,0,7,8.0310273245e-01
weights,RIME,W4 (structure)|DL04,0,7,8.9243677729e-01
weights,LSHADE,W0 (Ngo)|DL01,0,7,9.2148103494e-01
weights,LSHADE,W0 (Ngo)|DL02,0,7,9.0065836549e-01
weights,LSHADE,W0 (Ngo)|DL03,0,7,8.8055066372e-01
weights,LSHADE,W0 (Ngo)|DL04,0,7,9.2314329876e-01
weights,LSHADE,W0 (Ngo)|DL05,0,7,9.4386576238e-01
weights,LSHADE,W0 (Ngo)|DL06,0,7,9.2999979081e-01
weights,LSHADE,W0 (Ngo)|DL07,0,7,9.0973389611e-01
weights,LSHADE,W0 (Ngo)|DL08,0,7,8.9934852750e-01
weights,LSHADE,W1 (equal)|DL01,0,7,8.9766422214e-01
weights,LSHADE,W1 (equal)|DL02,0,7,8.7410007043e-01
weights,LSHADE,W1 (equal)|DL03,0,7,8.4774078476e-01
weights,LSHADE,W1 (equal)|DL04,0,7,9.0172786689e-01
weights,LSHADE,W2 (balance)|DL01,0,7,9.4405936478e-01
weights,LSHADE,W2 (balance)|DL02,0,7,9.3416453087e-01
weights,LSHADE,W2 (balance)|DL03,0,7,9.2015949966e-01
weights,LSHADE,W2 (balance)|DL04,0,7,9.3859518104e-01
weights,LSHADE,W1 (equal)|DL05,0,7,9.2239229542e-01
weights,LSHADE,W1 (equal)|DL06,0,7,9.0882680715e-01
weights,LSHADE,W1 (equal)|DL07,0,7,8.8181743990e-01
weights,LSHADE,W1 (equal)|DL08,0,7,8.6581018777e-01
weights,LSHADE,W2 (balance)|DL05,0,7,9.6158810072e-01
weights,LSHADE,W2 (balance)|DL06,0,7,9.4574248465e-01
weights,LSHADE,W2 (balance)|DL07,0,7,9.3387690055e-01
weights,LSHADE,W2 (balance)|DL08,0,7,9.3289988411e-01
weights,LSHADE,W3 (overlap)|DL01,0,7,9.4069516088e-01
weights,LSHADE,W3 (overlap)|DL02,0,7,9.2972572402e-01
weights,LSHADE,W3 (overlap)|DL03,0,7,9.1721030247e-01
weights,LSHADE,W3 (overlap)|DL04,0,7,9.4480840583e-01
weights,LSHADE,W3 (overlap)|DL05,0,7,9.4692571418e-01
weights,LSHADE,W3 (overlap)|DL06,0,7,9.4841819997e-01
weights,LSHADE,W3 (overlap)|DL07,0,7,9.3282038678e-01
weights,LSHADE,W3 (overlap)|DL08,0,7,9.2350289060e-01
weights,LSHADE,W4 (structure)|DL01,0,7,9.2782552713e-01
weights,LSHADE,W4 (structure)|DL02,0,7,9.2329770161e-01
weights,LSHADE,W4 (structure)|DL03,0,7,9.1266633786e-01
weights,LSHADE,W4 (structure)|DL04,0,7,9.3123611273e-01
weights,LSHADE,W4 (structure)|DL05,0,7,9.5425841462e-01
weights,LSHADE,W4 (structure)|DL06,0,7,9.4669512603e-01
weights,LSHADE,W4 (structure)|DL07,0,7,9.3058209652e-01
weights,LSHADE,W4 (structure)|DL08,0,7,9.1407487014e-01
weights,MSSBOA,W0 (Ngo)|DL01,0,8,8.9790957241e-01
weights,MSSBOA,W0 (Ngo)|DL02,0,8,8.8668082727e-01
weights,MSSBOA,W0 (Ngo)|DL03,0,8,8.7951802143e-01
weights,MSSBOA,W0 (Ngo)|DL04,0,8,9.1368482910e-01
weights,MSSBOA,W0 (Ngo)|DL05,0,8,9.1765142031e-01
weights,MSSBOA,W0 (Ngo)|DL06,0,8,9.1206279950e-01
weights,MSSBOA,W0 (Ngo)|DL07,0,8,9.0434584548e-01
weights,MSSBOA,W0 (Ngo)|DL08,0,8,8.9939297340e-01
weights,MSSBOA,W1 (equal)|DL01,0,8,8.7999277335e-01
weights,MSSBOA,W1 (equal)|DL02,0,8,8.5990016845e-01
weights,MSSBOA,W1 (equal)|DL03,0,8,8.3964800098e-01
weights,MSSBOA,W1 (equal)|DL04,0,8,8.9997259496e-01
weights,MSSBOA,W1 (equal)|DL05,0,8,9.1302444913e-01
weights,MSSBOA,W1 (equal)|DL06,0,8,8.9645080078e-01
weights,MSSBOA,W1 (equal)|DL07,0,8,8.6171321362e-01
weights,MSSBOA,W1 (equal)|DL08,0,8,8.6585557318e-01
weights,MSSBOA,W2 (balance)|DL05,0,8,9.4056882217e-01
weights,MSSBOA,W2 (balance)|DL06,0,8,9.3337047017e-01
weights,MSSBOA,W2 (balance)|DL07,0,8,9.1768916462e-01
weights,MSSBOA,W2 (balance)|DL08,0,8,9.2954126822e-01
weights,MSSBOA,W2 (balance)|DL01,0,8,9.4286172854e-01
weights,MSSBOA,W2 (balance)|DL02,0,8,9.2469723488e-01
weights,MSSBOA,W2 (balance)|DL03,0,8,9.1199333569e-01
weights,MSSBOA,W2 (balance)|DL04,0,8,9.1322731136e-01
weights,MSSBOA,W3 (overlap)|DL05,0,8,9.5544127174e-01
weights,MSSBOA,W3 (overlap)|DL06,0,8,9.1726381609e-01
weights,MSSBOA,W3 (overlap)|DL07,0,8,9.3553600391e-01
weights,MSSBOA,W3 (overlap)|DL08,0,8,9.2351324062e-01
weights,MSSBOA,W3 (overlap)|DL01,0,8,9.4116662893e-01
weights,MSSBOA,W3 (overlap)|DL02,0,8,9.1152308204e-01
weights,MSSBOA,W3 (overlap)|DL03,0,8,9.1483523078e-01
weights,MSSBOA,W3 (overlap)|DL04,0,8,9.4426995073e-01
weights,MSSBOA,W4 (structure)|DL01,0,8,9.1756587296e-01
weights,MSSBOA,W4 (structure)|DL02,0,8,9.2340123603e-01
weights,MSSBOA,W4 (structure)|DL03,0,8,8.9696161857e-01
weights,MSSBOA,W4 (structure)|DL04,0,8,9.3010270853e-01
weights,MSSBOA,W4 (structure)|DL05,0,8,9.2792142728e-01
weights,MSSBOA,W4 (structure)|DL06,0,8,9.2802822371e-01
weights,MSSBOA,W4 (structure)|DL07,0,8,9.2307816363e-01
weights,MSSBOA,W4 (structure)|DL08,0,8,9.0581195759e-01
weights,SBOA,W0 (Ngo)|DL01,0,8,9.1438796931e-01
weights,SBOA,W0 (Ngo)|DL02,0,8,8.9827021777e-01
weights,SBOA,W0 (Ngo)|DL03,0,8,8.7532736390e-01
weights,SBOA,W0 (Ngo)|DL04,0,8,9.1257074601e-01
weights,SBOA,W0 (Ngo)|DL05,0,8,9.4449068257e-01
weights,SBOA,W0 (Ngo)|DL06,0,8,9.1875509546e-01
weights,SBOA,W0 (Ngo)|DL07,0,8,8.9824385745e-01
weights,SBOA,W0 (Ngo)|DL08,0,8,8.9939325242e-01
weights,SBOA,W1 (equal)|DL01,0,8,8.9584774571e-01
weights,SBOA,W1 (equal)|DL02,0,8,8.7350881219e-01
weights,SBOA,W1 (equal)|DL03,0,8,8.4042305145e-01
weights,SBOA,W1 (equal)|DL04,0,8,8.9224287500e-01
weights,SBOA,W1 (equal)|DL05,0,8,9.2930820959e-01
weights,SBOA,W1 (equal)|DL06,0,8,8.8286018801e-01
weights,SBOA,W1 (equal)|DL07,0,8,8.7405667683e-01
weights,SBOA,W1 (equal)|DL08,0,8,8.6585754829e-01
weights,SBOA,W2 (balance)|DL01,0,8,9.3029736810e-01
weights,SBOA,W2 (balance)|DL02,0,8,9.2493209963e-01
weights,SBOA,W2 (balance)|DL03,0,8,9.1179964244e-01
weights,SBOA,W2 (balance)|DL04,0,8,9.2905109804e-01
weights,SBOA,W2 (balance)|DL05,0,8,9.5281292996e-01
weights,SBOA,W2 (balance)|DL06,0,8,9.3808609142e-01
weights,SBOA,W2 (balance)|DL07,0,8,9.3784745432e-01
weights,SBOA,W2 (balance)|DL08,0,8,9.3292848038e-01
weights,SBOA,W3 (overlap)|DL01,0,8,9.4181423249e-01
weights,SBOA,W3 (overlap)|DL02,0,8,9.2268007802e-01
weights,SBOA,W3 (overlap)|DL03,0,8,9.0611004078e-01
weights,SBOA,W3 (overlap)|DL04,0,8,9.3084406799e-01
weights,SBOA,W3 (overlap)|DL05,0,8,9.4241446566e-01
weights,SBOA,W3 (overlap)|DL06,0,8,9.4251719483e-01
weights,SBOA,W3 (overlap)|DL07,0,8,9.2051180695e-01
weights,SBOA,W3 (overlap)|DL08,0,8,9.2351330132e-01
weights,SBOA,W4 (structure)|DL01,0,8,9.2120245151e-01
weights,SBOA,W4 (structure)|DL02,0,8,9.2164223339e-01
weights,SBOA,W4 (structure)|DL03,0,8,9.0189541274e-01
weights,SBOA,W4 (structure)|DL04,0,8,9.2731771818e-01
weights,SBOA,W4 (structure)|DL05,0,8,9.3082922051e-01
weights,SBOA,W4 (structure)|DL06,0,8,9.3910892607e-01
weights,SBOA,W4 (structure)|DL07,0,8,9.3509354669e-01
weights,SBOA,W4 (structure)|DL08,0,8,9.1409619664e-01
weights,RIME,W0 (Ngo)|DL01,0,8,8.6605134988e-01
weights,RIME,W0 (Ngo)|DL02,0,8,8.8566288518e-01
weights,RIME,W0 (Ngo)|DL03,0,8,8.5326081445e-01
weights,RIME,W0 (Ngo)|DL04,0,8,8.7294180091e-01
weights,RIME,W0 (Ngo)|DL05,0,8,8.8753867582e-01
weights,RIME,W0 (Ngo)|DL06,0,8,8.9497174528e-01
weights,RIME,W0 (Ngo)|DL07,0,8,9.0302001291e-01
weights,RIME,W0 (Ngo)|DL08,0,8,8.4977957907e-01
weights,RIME,W1 (equal)|DL01,0,8,8.4619572152e-01
weights,RIME,W1 (equal)|DL02,0,8,8.2775751345e-01
weights,RIME,W1 (equal)|DL03,0,8,7.6336829206e-01
weights,RIME,W1 (equal)|DL04,0,8,8.2853180097e-01
weights,RIME,W2 (balance)|DL01,0,8,8.8007896303e-01
weights,RIME,W2 (balance)|DL02,0,8,9.0210142005e-01
weights,RIME,W2 (balance)|DL03,0,8,9.0479646672e-01
weights,RIME,W2 (balance)|DL04,0,8,8.7752131520e-01
weights,RIME,W1 (equal)|DL05,0,8,8.8759058907e-01
weights,RIME,W1 (equal)|DL06,0,8,8.9019672602e-01
weights,RIME,W1 (equal)|DL07,0,8,8.2851359527e-01
weights,RIME,W1 (equal)|DL08,0,8,8.5315708706e-01
weights,RIME,W2 (balance)|DL05,0,8,9.3548993337e-01
weights,RIME,W2 (balance)|DL06,0,8,9.0161599996e-01
weights,RIME,W2 (balance)|DL07,0,8,9.0053650193e-01
weights,RIME,W2 (balance)|DL08,0,8,9.1318307463e-01
weights,RIME,W3 (overlap)|DL01,0,8,9.2023250897e-01
weights,RIME,W3 (overlap)|DL02,0,8,8.7921326827e-01
weights,RIME,W3 (overlap)|DL03,0,8,8.8643603199e-01
weights,RIME,W3 (overlap)|DL04,0,8,9.0196995112e-01
weights,RIME,W3 (overlap)|DL05,0,8,9.2339842758e-01
weights,RIME,W3 (overlap)|DL06,0,8,8.9415233919e-01
weights,RIME,W3 (overlap)|DL07,0,8,9.2262984149e-01
weights,RIME,W3 (overlap)|DL08,0,8,8.9162685924e-01
weights,RIME,W4 (structure)|DL05,0,8,9.3767112073e-01
weights,RIME,W4 (structure)|DL06,0,8,8.7310914138e-01
weights,RIME,W4 (structure)|DL07,0,8,9.3062436927e-01
weights,RIME,W4 (structure)|DL08,0,8,9.1400568453e-01
weights,RIME,W4 (structure)|DL01,0,8,8.8517090270e-01
weights,RIME,W4 (structure)|DL02,0,8,9.0553523171e-01
weights,RIME,W4 (structure)|DL03,0,8,9.0990000645e-01
weights,RIME,W4 (structure)|DL04,0,8,9.1986284610e-01
weights,LSHADE,W0 (Ngo)|DL01,0,8,9.2615207044e-01
weights,LSHADE,W0 (Ngo)|DL02,0,8,9.0030151335e-01
weights,LSHADE,W0 (Ngo)|DL03,0,8,8.8064432320e-01
weights,LSHADE,W0 (Ngo)|DL04,0,8,9.1303970795e-01
weights,LSHADE,W0 (Ngo)|DL05,0,8,9.3817903500e-01
weights,LSHADE,W0 (Ngo)|DL06,0,8,9.2877377598e-01
weights,LSHADE,W0 (Ngo)|DL07,0,8,9.0962924992e-01
weights,LSHADE,W0 (Ngo)|DL08,0,8,8.9936489669e-01
weights,LSHADE,W1 (equal)|DL01,0,8,9.0066833349e-01
weights,LSHADE,W1 (equal)|DL02,0,8,8.7356990588e-01
weights,LSHADE,W1 (equal)|DL03,0,8,8.4102071465e-01
weights,LSHADE,W1 (equal)|DL04,0,8,8.9756726358e-01
weights,LSHADE,W2 (balance)|DL01,0,8,9.4453458526e-01
weights,LSHADE,W2 (balance)|DL02,0,8,9.3538489078e-01
weights,LSHADE,W2 (balance)|DL03,0,8,9.2038704232e-01
weights,LSHADE,W2 (balance)|DL04,0,8,9.3286792473e-01
weights,LSHADE,W1 (equal)|DL05,0,8,9.2261137528e-01
weights,LSHADE,W1 (equal)|DL06,0,8,9.0986672834e-01
weights,LSHADE,W1 (equal)|DL07,0,8,8.8620179721e-01
weights,LSHADE,W1 (equal)|DL08,0,8,8.6579212186e-01
weights,LSHADE,W2 (balance)|DL05,0,8,9.5885886894e-01
weights,LSHADE,W2 (balance)|DL06,0,8,9.5396809854e-01
weights,LSHADE,W2 (balance)|DL07,0,8,9.3863220777e-01
weights,LSHADE,W2 (balance)|DL08,0,8,9.3292733907e-01
weights,LSHADE,W3 (overlap)|DL01,0,8,9.4129183953e-01
weights,LSHADE,W3 (overlap)|DL02,0,8,9.2545495734e-01
weights,LSHADE,W3 (overlap)|DL03,0,8,9.1647452196e-01
weights,LSHADE,W3 (overlap)|DL04,0,8,9.3841647018e-01
weights,LSHADE,W3 (overlap)|DL05,0,8,9.5176659256e-01
weights,LSHADE,W3 (overlap)|DL06,0,8,9.5027651278e-01
weights,LSHADE,W3 (overlap)|DL07,0,8,9.3768840983e-01
weights,LSHADE,W3 (overlap)|DL08,0,8,9.2348430618e-01
weights,LSHADE,W4 (structure)|DL01,0,8,9.3009960920e-01
weights,LSHADE,W4 (structure)|DL02,0,8,9.1876514691e-01
weights,LSHADE,W4 (structure)|DL03,0,8,9.1581593128e-01
weights,LSHADE,W4 (structure)|DL04,0,8,9.4150936531e-01
weights,LSHADE,W4 (structure)|DL05,0,8,9.4528000214e-01
weights,LSHADE,W4 (structure)|DL06,0,8,9.4517143717e-01
weights,LSHADE,W4 (structure)|DL07,0,8,9.2906635463e-01
weights,LSHADE,W4 (structure)|DL08,0,8,9.1406986136e-01
weights,MSSBOA,W0 (Ngo)|DL01,0,9,9.1549144606e-01
weights,MSSBOA,W0 (Ngo)|DL02,0,9,9.0299768292e-01
weights,MSSBOA,W0 (Ngo)|DL03,0,9,8.8132512541e-01
weights,MSSBOA,W0 (Ngo)|DL04,0,9,9.0004480517e-01
weights,MSSBOA,W0 (Ngo)|DL05,0,9,9.3511320574e-01
weights,MSSBOA,W0 (Ngo)|DL06,0,9,9.2588626359e-01
weights,MSSBOA,W0 (Ngo)|DL07,0,9,9.1040080565e-01
weights,MSSBOA,W0 (Ngo)|DL08,0,9,8.9900606389e-01
weights,MSSBOA,W1 (equal)|DL05,0,9,9.1433484216e-01
weights,MSSBOA,W1 (equal)|DL06,0,9,8.8702918625e-01
weights,MSSBOA,W1 (equal)|DL07,0,9,8.8306911016e-01
weights,MSSBOA,W1 (equal)|DL08,0,9,8.6518100844e-01
weights,MSSBOA,W1 (equal)|DL01,0,9,8.9663147899e-01
weights,MSSBOA,W1 (equal)|DL02,0,9,8.6848652406e-01
weights,MSSBOA,W1 (equal)|DL03,0,9,8.4602336701e-01
weights,MSSBOA,W1 (equal)|DL04,0,9,8.7688126998e-01
weights,MSSBOA,W2 (balance)|DL01,0,9,9.3427397218e-01
weights,MSSBOA,W2 (balance)|DL02,0,9,9.3341138074e-01
weights,MSSBOA,W2 (balance)|DL03,0,9,9.1982289935e-01
weights,MSSBOA,W2 (balance)|DL04,0,9,9.2167862465e-01
weights,MSSBOA,W2 (balance)|DL05,0,9,9.3570226896e-01
weights,MSSBOA,W2 (balance)|DL06,0,9,9.5280712013e-01
weights,MSSBOA,W2 (balance)|DL07,0,9,9.2298675934e-01
weights,MSSBOA,W2 (balance)|DL08,0,9,9.3292699341e-01
weights,MSSBOA,W3 (overlap)|DL01,0,9,9.2973572165e-01
weights,MSSBOA,W3 (overlap)|DL02,0,9,9.2232815894e-01
weights,MSSBOA,W3 (overlap)|DL03,0,9,9.1534362253e-01
weights,MSSBOA,W3 (overlap)|DL04,0,9,9.1808596520e-01
weights,MSSBOA,W3 (overlap)|DL05,0,9,9.1826595067e-01
weights,MSSBOA,W3 (overlap)|DL06,0,9,9.3903440394e-01
weights,MSSBOA,W3 (overlap)|DL07,0,9,9.1731678595e-01
weights,MSSBOA,W3 (overlap)|DL08,0,9,9.0995152347e-01
weights,SBOA,W0 (Ngo)|DL01,0,9,9.0322315452e-01
weights,SBOA,W0 (Ngo)|DL02,0,9,8.9225056000e-01
weights,SBOA,W0 (Ngo)|DL03,0,9,8.8031593053e-01
weights,SBOA,W0 (Ngo)|DL04,0,9,9.2578226493e-01
weights,MSSBOA,W4 (structure)|DL01,0,9,9.2737923401e-01
weights,MSSBOA,W4 (structure)|DL02,0,9,9.2026425462e-01
weights,MSSBOA,W4 (structure)|DL03,0,9,9.1032522273e-01
weights,MSSBOA,W4 (structure)|DL04,0,9,9.3602212449e-01
weights,MSSBOA,W4 (structure)|DL05,0,9,9.1866357805e-01
weights,MSSBOA,W4 (structure)|DL06,0,9,9.2705180064e-01
weights,MSSBOA,W4 (structure)|DL07,0,9,9.2677937173e-01
weights,MSSBOA,W4 (structure)|DL08,0,9,9.0627404817e-01
weights,SBOA,W0 (Ngo)|DL05,0,9,9.2009093027e-01
weights,SBOA,W0 (Ngo)|DL06,0,9,9.1866826653e-01
weights,SBOA,W0 (Ngo)|DL07,0,9,9.1624351702e-01
weights,SBOA,W0 (Ngo)|DL08,0,9,8.9915351816e-01
weights,SBOA,W1 (equal)|DL01,0,9,8.7862309330e-01
weights,SBOA,W1 (equal)|DL02,0,9,8.7015529984e-01
weights,SBOA,W1 (equal)|DL03,0,9,8.4093939404e-01
weights,SBOA,W1 (equal)|DL04,0,9,8.9461490024e-01
weights,SBOA,W1 (equal)|DL05,0,9,9.0714622061e-01
weights,SBOA,W1 (equal)|DL06,0,9,9.0225877897e-01
weights,SBOA,W1 (equal)|DL07,0,9,8.7786838344e-01
weights,SBOA,W1 (equal)|DL08,0,9,8.5770426480e-01
weights,SBOA,W2 (balance)|DL01,0,9,9.4255169426e-01
weights,SBOA,W2 (balance)|DL02,0,9,9.0706080406e-01
weights,SBOA,W2 (balance)|DL03,0,9,9.1219606406e-01
weights,SBOA,W2 (balance)|DL04,0,9,9.2618400581e-01
weights,SBOA,W2 (balance)|DL05,0,9,9.4868941153e-01
weights,SBOA,W2 (balance)|DL06,0,9,9.4580413384e-01
weights,SBOA,W2 (balance)|DL07,0,9,9.3530426106e-01
weights,SBOA,W2 (balance)|DL08,0,9,9.2246689015e-01
weights,SBOA,W3 (overlap)|DL01,0,9,9.4181699002e-01
weights,SBOA,W3 (overlap)|DL02,0,9,9.2383235527e-01
weights,SBOA,W3 (overlap)|DL03,0,9,9.0507818361e-01
weights,SBOA,W3 (overlap)|DL04,0,9,9.2137164040e-01
weights,SBOA,W3 (overlap)|DL05,0,9,9.4014753029e-01
weights,SBOA,W3 (overlap)|DL06,0,9,9.4909200902e-01
weights,SBOA,W3 (overlap)|DL07,0,9,9.2172922433e-01
weights,SBOA,W3 (overlap)|DL08,0,9,9.2351252581e-01
weights,SBOA,W4 (structure)|DL01,0,9,9.1938737727e-01
weights,SBOA,W4 (structure)|DL02,0,9,9.1571859622e-01
weights,SBOA,W4 (structure)|DL03,0,9,9.1682360081e-01
weights,SBOA,W4 (structure)|DL04,0,9,9.1539122362e-01
weights,SBOA,W4 (structure)|DL05,0,9,8.9983332592e-01
weights,SBOA,W4 (structure)|DL06,0,9,9.1509444075e-01
weights,SBOA,W4 (structure)|DL07,0,9,9.0760052222e-01
weights,SBOA,W4 (structure)|DL08,0,9,9.1323702262e-01
weights,RIME,W0 (Ngo)|DL01,0,9,8.6782473047e-01
weights,RIME,W0 (Ngo)|DL02,0,9,8.9285394155e-01
weights,RIME,W0 (Ngo)|DL03,0,9,8.1027494536e-01
weights,RIME,W0 (Ngo)|DL04,0,9,8.7822399847e-01
weights,RIME,W0 (Ngo)|DL05,0,9,8.8524770232e-01
weights,RIME,W0 (Ngo)|DL06,0,9,8.5734712176e-01
weights,RIME,W0 (Ngo)|DL07,0,9,8.7428054930e-01
weights,RIME,W0 (Ngo)|DL08,0,9,8.6981725809e-01
weights,RIME,W1 (equal)|DL01,0,9,8.6150504290e-01
weights,RIME,W1 (equal)|DL02,0,9,8.7529175910e-01
weights,RIME,W1 (equal)|DL03,0,9,7.8777352701e-01
weights,RIME,W1 (equal)|DL04,0,9,8.4141958161e-01
weights,RIME,W1 (equal)|DL05,0,9,9.0004585266e-01
weights,RIME,W1 (equal)|DL06,0,9,8.4406601428e-01
weights,RIME,W1 (equal)|DL07,0,9,8.1979831652e-01
weights,RIME,W1 (equal)|DL08,0,9,8.4619150901e-01
weights,RIME,W2 (balance)|DL01,0,9,9.2457121254e-01
weights,RIME,W2 (balance)|DL02,0,9,8.7295956733e-01
weights,RIME,W2 (balance)|DL03,0,9,8.5350220768e-01
weights,RIME,W2 (balance)|DL04,0,9,9.1180213849e-01
weights,RIME,W2 (balance)|DL05,0,9,9.3063860111e-01
weights,RIME,W2 (balance)|DL06,0,9,9.1229254619e-01
weights,RIME,W2 (balance)|DL07,0,9,8.9336699476e-01
weights,RIME,W2 (balance)|DL08,0,9,8.0385159154e-01
weights,RIME,W3 (overlap)|DL01,0,9,9.3247082826e-01
weights,RIME,W3 (overlap)|DL02,0,9,8.7455966431e-01
weights,RIME,W3 (overlap)|DL03,0,9,8.6540295909e-01
weights,RIME,W3 (overlap)|DL04,0,9,8.5754491393e-01
weights,RIME,W3 (overlap)|DL05,0,9,9.2798967939e-01
weights,RIME,W3 (overlap)|DL06,0,9,9.0734360838e-01
weights,RIME,W3 (overlap)|DL07,0,9,9.0733223050e-01
weights,RIME,W3 (overlap)|DL08,0,9,8.8407697871e-01
weights,RIME,W4 (structure)|DL01,0,9,9.1250620873e-01
weights,RIME,W4 (structure)|DL02,0,9,9.1415228833e-01
weights,RIME,W4 (structure)|DL03,0,9,7.4024765879e-01
weights,RIME,W4 (structure)|DL04,0,9,8.6693501233e-01
weights,RIME,W4 (structure)|DL05,0,9,8.9631992013e-01
weights,RIME,W4 (structure)|DL06,0,9,9.2841638199e-01
weights,RIME,W4 (structure)|DL07,0,9,9.0575397770e-01
weights,RIME,W4 (structure)|DL08,0,9,9.0785682358e-01
weights,LSHADE,W0 (Ngo)|DL01,0,9,9.2263495196e-01
weights,LSHADE,W0 (Ngo)|DL02,0,9,9.0654901579e-01
weights,LSHADE,W0 (Ngo)|DL03,0,9,8.8146008449e-01
weights,LSHADE,W0 (Ngo)|DL04,0,9,9.1978625863e-01
weights,LSHADE,W0 (Ngo)|DL05,0,9,9.3722496676e-01
weights,LSHADE,W0 (Ngo)|DL06,0,9,9.2770056084e-01
weights,LSHADE,W0 (Ngo)|DL07,0,9,9.0999261495e-01
weights,LSHADE,W0 (Ngo)|DL08,0,9,8.9930083648e-01
weights,LSHADE,W1 (equal)|DL01,0,9,9.0176078221e-01
weights,LSHADE,W1 (equal)|DL02,0,9,8.7292458557e-01
weights,LSHADE,W1 (equal)|DL03,0,9,8.4433098880e-01
weights,LSHADE,W1 (equal)|DL04,0,9,8.9704621329e-01
weights,LSHADE,W1 (equal)|DL05,0,9,9.1922255981e-01
weights,LSHADE,W1 (equal)|DL06,0,9,9.0557500529e-01
weights,LSHADE,W1 (equal)|DL07,0,9,8.8107067133e-01
weights,LSHADE,W1 (equal)|DL08,0,9,8.6582795449e-01
weights,LSHADE,W2 (balance)|DL01,0,9,9.4502134805e-01
weights,LSHADE,W2 (balance)|DL02,0,9,9.3181568141e-01
weights,LSHADE,W2 (balance)|DL03,0,9,9.2359091238e-01
weights,LSHADE,W2 (balance)|DL04,0,9,9.3608305083e-01
weights,LSHADE,W2 (balance)|DL05,0,9,9.4711087585e-01
weights,LSHADE,W2 (balance)|DL06,0,9,9.5250392380e-01
weights,LSHADE,W2 (balance)|DL07,0,9,9.3763736433e-01
weights,LSHADE,W2 (balance)|DL08,0,9,9.3291738445e-01
weights,LSHADE,W3 (overlap)|DL01,0,9,9.4181129583e-01
weights,LSHADE,W3 (overlap)|DL02,0,9,9.3047123705e-01
weights,LSHADE,W3 (overlap)|DL03,0,9,9.1860782464e-01
weights,LSHADE,W3 (overlap)|DL04,0,9,9.3352866652e-01
weights,LSHADE,W3 (overlap)|DL05,0,9,9.5298454062e-01
