ID_HDC_G0,CTR_MN_ISO,CTR_MN_NM,GRGN_L1,GRGN_L2,UC_NM_MN,UC_NM_LST,UC_NM_SRC,XBRDR,XCTR_NBR,XC_ISO_LST,GCPNT_LAT,GCPNT_LON,AREA,P75,P90,P00,P15,B75,B90,B00,B15,BUCAP75,BUCAP90,BUCAP00,BUCAP15,H75_NBR,H90_NBR,H00_NBR,H75_AREA,H90_AREA,H00_AREA,E_GR_AV90,E_GR_AV00,E_GR_AV14,E_GR_AH90,E_GR_AM90,E_GR_AL90,E_GR_AT90,E_GR_AH00,E_GR_AM00,E_GR_AL00,E_GR_AT00,E_GR_AH14,E_GR_AM14,E_GR_AL14,E_GR_AT14,SDG_A2G14,SDG_OS15MX,SDG_LUE9015,E_KG_NM_LST,E_BM_NM_LST,EL_AV_ALS,E_WR_T_90,E_WR_T_00,E_WR_T_14,E_WR_P_90,E_WR_P_00,E_WR_P_14,EX_HW_IDX,GDP90_SM,GDP00_SM,GDP15_SM,INCM_CMI,DEV_CMI,NTL_AV,TT2CC,QA2_1V,EU27_EUROPEAN_TERRITORY
3043.0,POL,Poland,Europe,Eastern Europe,Gniezno,Gniezno,GISCO OSM,0.0,1.0,POL,52.5293246,17.5992062634,23.0,57706.4598389,64239.5604248,63015.4929199,61312.1051025,8.03292655945,9.14885902405,10.3733358383,11.1045188904,139.203246601,142.417833552,164.61564224400001,181.114624458,1.0,1.0,1.0,17.0,18.0,20.0,0.365329046186933,0.474991611568995,0.509354253887833,2.8466925559,20.2366268316,0.0,23.0833193875,13.7542599483,9.3290594392,0.0,23.0833193875,18.8279476723,4.2553717152,0.0,23.0833193875,0.518011604672,81.86,-4.1534,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,118.247529874,9.17696022987,9.41278171539,9.71054363251,465.625007629,589.025024414,532.550010681,13.21560001,236745856.0,399202720.0,649635136.0,HIC,MDR,16.22902128,157.50921302892363,1.0,1
3122.0,POL,Poland,Europe,Eastern Europe,Kruszyn,Kruszyn; Dobra Wola; Kruszynek; Gróbce; Kolonia Dębice; Sykuła; Świętosław; Dębice; Ludwinowo; Nowa Wieś; Smólsk; Poddębice; Markowo; Skibice; Wichrowice; Łagiewniki; Szatki; Koszanowo,GISCO OSM,0.0,1.0,POL,52.5746390636,18.9965532109,15.0,64441.4065552,70293.4701147,67776.6651211,59734.1285706,0.439946055412,0.58262604475,0.779084920883,0.939902901649,6.82707096152,8.28848033536,11.4948842569,15.7347721335,1.0,1.0,1.0,9.0,11.0,13.0,0.490249785195283,0.516256803413029,0.491371879500561,12.2930983583,2.6995752686000003,0.0,14.992673627,14.5655808115,0.4270928154,0.0,14.992673627,14.2600500961,0.7326235309,0.0,14.992673627,0.626603179551,,-2.938,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,80.090667651,9.06531691551,9.36459636688,9.56635951996,453.525001526,582.449996948,521.400001526,13.95600033,237807888.0,333774368.0,408814496.0,HIC,MDR,1.8575281138,89.32469537595419,2.0,1
3248.0,POL,Poland,Europe,Eastern Europe,Ostrowiec Świętokrzyski,Ostrowiec Świętokrzyski,GISCO OSM,0.0,1.0,POL,50.9411042722,21.3970744272,24.0,61032.184082,64997.4656982,62780.6164551,58310.4147339,8.78062438965,10.9746351242,11.5308017731,12.2272644043,143.868755833,168.847123596,183.668183337,209.692633127,1.0,0.0,0.0,22.0,0.0,0.0,0.361805892604478,0.475982650771612,0.505962328391883,4.1975239299,19.6507595199,0.0,23.8482834498,15.8440391225,8.0042443272,0.0,23.8482834498,20.7331666544,3.1151167953,0.0,23.8482834498,0.549280358512,86.39,-0.99552,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,186.142826196,8.38542473316,8.85959625244,9.23889327049,558.575012207,657.025009155,601.875015259,10.90289974,227175216.0,328557440.0,531026784.0,HIC,MDR,13.222471913,90.96657836193316,1.0,1
3091.0,POL,Poland,Europe,Eastern Europe,Tczew,Tczew,GISCO OSM,0.0,1.0,POL,54.08806479,18.7830162019,17.0,49803.3137817,57137.8018188,57821.8302002,58301.8803711,5.73003578186,6.92163181305,7.44157266617,7.84429740906,115.053303621,121.139273698,128.698324498,134.546216333,0.0,1.0,1.0,0.0,17.0,17.0,0.408036363386269,0.470486278023283,0.472623635892204,9.754462377,7.1982479931,0.0,16.9527103701,12.0046904034,4.9480199667,0.0,16.9527103701,12.8387451201,4.11396525,0.0,16.9527103701,0.382798740932,75.52,6.2045,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,23.6693793209,8.91416549683,9.08696389198,9.19824051857,542.800018311,590.275009155,569.299995422,16.68729973,181050576.0,244650560.0,399103168.0,HIC,MDR,22.795413242,179.11029236913987,1.0,1
2979.0,POL,Poland,Europe,Eastern Europe,Jelenia Góra,Jelenia Góra,GISCO OSM,0.0,1.0,POL,50.8939437401,15.727875517,19.0,72786.4560394,72820.8583984,66887.7585449,58041.6292725,5.94447898865,7.1998367309599995,8.69314956665,8.95885181427,81.6701253517,98.8705281605,129.966226343,154.352176646,1.0,1.0,1.0,13.0,13.0,19.0,0.406983709766445,0.499358131611059,0.523220040228749,9.2717750355,9.8747502206,0.0,19.1465252561,15.3579161936,3.7886090625,0.0,19.1465252561,17.2520398811,1.894485375,0.0,19.1465252561,0.638075111333,90.8,-0.96359,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,344.045379257,7.58415687084,7.94762253761,8.383409500119999,754.525009155,938.950012207,894.700012207,7.516620159,279537600.0,422344224.0,702198848.0,HIC,MDR,21.640831696,265.60765004884814,1.0,1
3252.0,POL,Poland,Europe,Eastern Europe,Elk,Elk,GISCO OSM,0.0,1.0,POL,53.8211777032,22.3661933314,16.0,40622.0871849,49469.2527466,53146.2456055,57843.3789062,4.45171165466,6.0813908577,7.15580892563,7.5774974823,109.588452075,122.932741452,134.643733421,131.000256651,0.0,0.0,1.0,0.0,0.0,15.0,0.37495971555394,0.433388375425827,0.451723873252467,2.1338363292,13.9826956593,0.0,16.1165319885,6.4715408245,9.644991164,0.0,16.1165319885,6.6454921664,9.4710398221,0.0,16.1165319885,0.27309382436999996,52.62,1.4064,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,127.953073662,7.9692727327299995,8.23617732525,8.26242661476,598.324996948,594.600006104,610.75,10.90750027,225661200.0,261186944.0,466081312.0,HIC,MDR,21.700209498,127.82213840683937,1.0,1
3066.0,POL,Poland,Europe,Eastern Europe,Ostrów Wielkopolski,Ostrów Wielkopolski,GISCO OSM,0.0,1.0,POL,51.6473781601,17.8093856138,21.0,57990.5020752,62596.2271729,60546.7297363,57837.0887451,10.9697475433,11.742184639,12.348900795,12.7164382935,189.164555415,187.586140081,203.956528268,219.866500361,1.0,1.0,1.0,21.0,21.0,21.0,0.396038719382061,0.440978426170415,0.451396902070742,4.1572688493,17.0302594123,0.0,21.1875282615,9.0926590539,12.0948692076,0.0,21.1875282615,11.0517645444,10.1357637172,0.0,21.1875282615,0.277817611132,52.63,-1.008,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,135.326619885,9.20392346382,9.56203389168,9.87653112411,443.075004578,574.125007629,510.975006104,13.56980038,241724752.0,407598048.0,648439296.0,HIC,MDR,19.299907049,148.61772833246025,1.0,1
3045.0,POL,Poland,Europe,Eastern Europe,Wejherowo,Wejherowo,GISCO OSM,0.0,1.0,POL,54.6086362883,18.2289625028,17.0,32399.9607849,43218.9276123,48926.5296631,56929.9108887,5.68166446686,6.50242614746,7.4590177536,8.14475059509,175.360226655,150.453204341,152.453439984,143.066280413,0.0,0.0,0.0,0.0,0.0,0.0,0.418243779149625,0.45671172534282,0.480020537863648,9.3367873551,7.7984064574000005,0.0,17.1351938125,11.4943681463,5.6408256662,0.0,17.1351938125,10.4063449544,6.7288488581,0.0,17.1351938125,0.30756432193,61.21,0.81729,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,33.1298864058,8.7693271637,8.87631750107,8.94254159927,591.800018311,629.600006104,620.800003052,12.59160042,207312336.0,280137568.0,483574304.0,HIC,MDR,21.397528312,222.40236804224935,1.0,1
3001.0,POL,Poland,Europe,Eastern Europe,Piła,Piła,GISCO OSM,0.0,1.0,POL,53.1525013342,16.7470369519,21.0,56562.4378204,60636.9546814,59702.7389221,56832.6663208,9.87121105194,10.7827320099,11.11439991,11.5259075165,174.518840282,177.82443176,186.162311992,202.804271955,1.0,1.0,1.0,18.0,18.0,20.0,0.362931965543153,0.432420192590921,0.441341914328964,3.5736330537,17.534565099799998,0.0,21.1081981534,9.9470645706,11.1611335828,0.0,21.1081981534,12.1591135728,8.9490845806,0.0,21.1081981534,0.28304855273199997,57.9,-1.0287,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,65.9020222096,8.95242834091,9.18777489662,9.40825629234,541.724990845,649.225021362,599.675003052,13.99260044,243218320.0,410116576.0,667031424.0,HIC,MDR,22.55386298,207.85930010209975,1.0,1
3006.0,POL,Poland,Europe,Eastern Europe,Leszno,Leszno,GISCO OSM,0.0,1.0,POL,51.8437820253,16.5776663369,18.0,49705.9446136,56988.1229103,57031.115582,56598.2011814,7.90639734268,8.91170215607,10.0452041626,10.3841438293,159.063415938,156.378236393,176.135501824,183.471269627,0.0,1.0,1.0,0.0,17.0,17.0,0.245758070167423,0.400773800724025,0.415831881680235,0.0,17.238289935,0.6187500625,17.8570399975,7.4268150892,10.4302249083,0.0,17.8570399975,8.2959324966,9.561107501,0.0,17.8570399975,0.131860897276,46.09,-22.2724,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,93.333411959,9.69730758667,10.0085122585,10.3480100632,438.550003052,559.475021362,516.150009155,12.57730007,215953504.0,364142496.0,615945024.0,HIC,MDR,22.718378041,202.28897563308036,1.0,1
2914.0,POL,Poland,Europe,Eastern Europe,Zdroje,Zdroje; Słoneczne; Dąbie; Majowe; Bukowe-Klęskowo; Kijewo; Podjuchy,GISCO OSM,0.0,1.0,POL,53.3831978796,14.6572612834,19.0,53254.44067,58293.626297,59596.1185989,56039.1411819,7.03979110718,7.39848423004,8.021692276,8.50162887573,132.191626062,126.917549997,134.600918056,151.70876456,0.0,1.0,1.0,0.0,15.0,17.0,0.382290957106,0.430085173813784,0.441771182142937,10.2627408733,8.5184746953,0.0,18.7812155686,13.6560168502,5.1251987184,0.0,18.7812155686,13.2088229314,5.5723926373,0.0,18.7812155686,0.403702438204,69.52,-3.5237,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,12.160663501,9.63915872574,9.82428812981,10.00928545,514.000015259,587.225006104,559.950019836,10.54139996,2269579.5,3066844.0,4703337.0,HIC,MDR,24.896319465,310.7269092250441,1.0,1
3219.0,POL,Poland,Europe,Eastern Europe,Legionowo,Legionowo,GISCO OSM,0.0,1.0,POL,52.4030276964,20.9308544457,16.0,37200.5744171,46316.3394165,50036.6253052,55727.8679199,5.2885594368,8.24419593811,8.85709762573,9.57618808746,142.163381068,177.997571526,177.012289932,171.838407693,0.0,0.0,0.0,0.0,0.0,0.0,0.394753475014467,0.453568580750723,0.47816250977347,1.4745077363,14.5637580125,0.0,16.0382657488,5.6805603441,10.3577054047,0.0,16.0382657488,8.5448028189,7.4934629299,0.0,16.0382657488,0.391428488909,53.41,0.80963,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,78.5271341055,8.93780493736,9.30443668365,9.53281402588,447.550010681,522.325004578,503.500007629,12.63000011,259103216.0,485811744.0,1019518528.0,HIC,MDR,18.90089196,1.8606480712340376,1.0,1
3015.0,POL,Poland,Europe,Eastern Europe,Świdnica,Świdnica,GISCO OSM,0.0,1.0,POL,50.8427029738,16.4947677866,15.0,54097.6749268,58344.5334473,55939.2121582,52881.5864258,6.4273519516,7.43610715866,7.89815950394,8.43706226349,118.810132973,127.451651754,141.191825898,159.546315339,1.0,1.0,1.0,13.0,15.0,15.0,0.372785812283152,0.484085459957441,0.493289599213223,5.6534632539,9.0802613772,0.0,14.7337246311,11.701220465,3.0325041662,0.0,14.7337246311,10.0423071532,4.6914174779,0.0,14.7337246311,0.510057730546,66.95,-1.2846,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,230.739654814,7.98211336136,8.35392379761,8.79347217083,635.050003052,800.325012207,763.375,9.419320107,232495632.0,351270016.0,627757504.0,HIC,MDR,21.997208754,231.26626515653908,1.0,1
3328.0,POL,Poland,Europe,Eastern Europe,Chełm,Chełm,GISCO OSM,0.0,1.0,POL,51.1358895549,23.4868470347,20.0,57054.802124,60529.5777588,57692.1580811,52421.2386475,9.36181735992,10.2968235016,10.9370250702,11.4251565933,164.084652149,170.112263836,189.575592836,217.94900098,1.0,1.0,1.0,20.0,20.0,20.0,0.373259628107827,0.471086432497693,0.477692675795857,3.0331770088,16.7662551051,0.0,19.799432114,10.3267476368,9.4726844772,0.0,19.799432114,12.5250015301,7.2744305838,0.0,19.799432114,0.404151874443,62.63,-0.723,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,190.897162508,8.48710179329,8.92357420921,9.1366481781,500.575019836,540.550003052,519.525001526,10.65019989,246440800.0,310591488.0,462990464.0,HIC,MDR,21.573886538,140.2744510767334,1.0,1
3126.0,POL,Poland,Europe,Eastern Europe,Gronowo Górne,Gronowo Górne; Nowina; Przezmark; Sierpin; Czechowo; Janów; Nowe Pole,GISCO OSM,0.0,1.0,POL,54.1323418639,19.4645261112,5.0,59335.2702789,61728.015625,56306.8742676,51299.3183594,0.46089893579499996,0.760342955589,0.945559024811,1.14237594604,7.76770601412,12.3176315955,16.7929588902,22.2688328535,1.0,1.0,1.0,4.0,4.0,5.0,0.513460183400646,0.554526381676688,0.534212435642641,4.310238976,0.5872048750000001,0.0,4.897443851,4.897443851,0.0,0.0,4.897443851,4.310238976,0.5872048750000001,0.0,4.897443851,0.685750048052,86.2,-2.1998,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,18.6229545725,9.03721928596,9.21472072601,9.32884025574,569.000015259,621.000015259,595.800003052,15.53709984,243330256.0,281637664.0,342417664.0,HIC,MDR,5.402828908,157.61388452152585,1.0,1
3194.0,POL,Poland,Europe,Eastern Europe,Tomaszów Mazowiecki,Tomaszów Mazowiecki,GISCO OSM,0.0,1.0,POL,51.5378632004,20.0170521919,18.0,51673.6467285,56856.3306885,53959.8834229,50451.5268555,6.28194904327,8.93851566315,9.6830663681,10.1214504242,121.569686697,157.212320157,179.449356705,200.617326274,1.0,1.0,1.0,18.0,18.0,18.0,0.394468802928005,0.449362117605252,0.475415690073155,4.0522495691,13.9761200473,0.0,18.0283696164,7.9589751311,10.0693944853,0.0,18.0283696164,9.47543159,8.5529380265,0.0,18.0283696164,0.426322023149,52.64,-1.0399,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,165.063146759,8.83579564095,9.22049260139,9.49292325974,483.000007629,597.300003052,545.625,13.30160046,190189872.0,222884960.0,351673376.0,HIC,MDR,22.59891457,56.30069804536869,1.0,1
1551.0,PRT,Portugal,Europe,Southern Europe,Lisbon,Lisbon,GISCO OSM,0.0,1.0,PRT,38.7419397891,-9.22688200993,444.0,1583205.9938,1773500.95084,1886879.3009,1958520.77435,155.012695312,186.85647583,223.158584595,228.645126343,97.9106293934,105.360234367,118.268605993,116.743784052,2.0,1.0,1.0,356.0,411.0,430.0,0.107916584507233,0.334055394193403,0.357911642331311,0.0,25.8475434417,324.685419831,327.312243226,95.3922295718,309.366770225,37.8966068762,442.655606673,124.129677368,280.665297117,37.8606321873,442.655606673,0.09754828914870001,48.5,2.0339,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",85.9633874691,17.3109955788,17.1031107903,17.5023298264,822.150024414,837.725006104,876.92502594,2.644360065,33536323584.0,45111402496.0,47507738624.0,HIC,MDR,59.557013094,0.0,1.0,1
1569.0,PRT,Portugal,Europe,Southern Europe,Porto,Porto,GISCO OSM,0.0,1.0,PRT,41.1646538654,-8.60914900985,343.0,946689.635113,992028.857283,1014251.34938,998283.490438,169.772247314,181.889190674,203.915420532,209.941360474,179.332529921,183.350705313,201.050184115,210.302346462,1.0,1.0,1.0,262.0,306.0,331.0,0.209203620472739,0.419079916603538,0.459607641905883,7.029999623,120.958851694,111.660288906,237.274937691,121.972530097,204.683981869,16.1293409814,342.785852948,157.626258167,169.138060124,16.0215346571,342.785852948,0.304612737977,45.96,22.8207,"Mild temperate with dry summer, and  Warm summer",Temperate Broadleaf and Mixed Forests,82.7764535413,15.5682976246,15.3531813622,15.7321207523,1112.17501831,1354.17501831,1174.15003967,2.144279957,11745309696.0,13906655232.0,13829995520.0,HIC,MDR,44.163411389,158.95017129914197,1.0,1
1573.0,PRT,Portugal,Europe,Southern Europe,Braga,Braga,GISCO OSM,0.0,1.0,PRT,41.5430413986,-8.42435909111,30.0,70650.5529785,89955.9202271,103453.422546,119656.565247,13.3143444061,14.3031511307,18.8425312042,19.8634090424,188.45350595,159.001776588,182.135406838,166.003503455,1.0,1.0,1.0,15.0,17.0,23.0,0.347720703811821,0.389056486933116,0.425348117225578,2.9970047439,12.2813918453,3.1760593125,18.4544559017,9.0918442495,20.707225112,0.0,29.7990693615,9.0329972196,20.7660721419,0.0,29.7990693615,0.19398907216,33.8,1.151,"Mild temperate with dry summer, and  Warm summer",Temperate Broadleaf and Mixed Forests,175.848486772,11.9923071861,11.8045372963,12.1646976471,1216.17501831,1512.67501831,1254.10005188,4.22028017,841272320.0,995388224.0,1165348352.0,HIC,MDR,36.16456426,196.4573915872246,1.0,1
1483.0,PRT,Portugal,Europe,Southern Europe,Funchal,Funchal,GISCO OSM,0.0,1.0,PRT,32.6559183184,-16.9363934958,37.0,80439.2544556,97412.675415,108485.204498,119440.390442,8.75235748291,8.75235748291,8.75235748291,8.91550540924,108.807043802,89.8482404432,80.677890809,74.6439740883,1.0,1.0,1.0,22.0,36.0,36.0,0.490232515821807,0.427111698179447,0.41403929963,16.5759870615,16.8244159873,3.5334170137000003,35.9920348203,11.1071721228,22.9354114206,2.8912365191,36.6209893002,12.8785984512,23.1134363691,0.9417852422,36.9338200625,0.239424920617,75.89,0.090595,,Temperate Broadleaf and Mixed Forests,,15.8720626831,16.1929807663,16.3571195602,802.400009155,677.300003052,592.950012207,,1419830144.0,1830465152.0,2041170048.0,HIC,MDR,34.525675284,3042.952667145859,1.0,1
1556.0,PRT,Portugal,Europe,Southern Europe,Barreiro,Barreiro; Moita,GISCO OSM,0.0,1.0,PRT,38.6556180463,-9.04883265815,24.0,101048.280882,109011.26267,112396.22686,110189.19249,10.8382053375,11.7295646667,13.0528020859,13.2023239136,107.25769149999999,107.599567049,116.132030857,119.815052776,1.0,1.0,1.0,23.0,24.0,24.0,0.119551706021224,0.276296634212539,0.301128825584561,0.0,6.2086397088,18.0002185471,20.9984688272,0.8165334544,19.0599844556,4.3323403458,24.2088582559,3.6759698586000003,16.7754681007,3.7574202966,24.2088582559,0.0369907188162,45.0,11.0053,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",13.3879625011,17.3109955788,17.1031107903,17.5023298264,822.150024414,837.725006104,876.92502594,2.644360065,1055135936.0,1419315840.0,1488801024.0,HIC,MDR,52.839715958,9.801604791107756,1.0,1
1554.0,PRT,Portugal,Europe,Southern Europe,Amora,Amora; Seixal,GISCO OSM,0.0,1.0,PRT,38.6069197069,-9.09741920621,35.0,71973.3323601,85278.506132,93524.7864722,100681.192142,10.285033226,14.6719236374,17.8227615356,18.3697185516,142.900611779,172.047146495,190.567251826,182.454321019,1.0,1.0,1.0,16.0,21.0,33.0,0.172858109278991,0.330616103811452,0.366545426224996,0.0,17.5578766593,17.5297847002,33.7602114326,1.56039875,31.8357942792,1.6914683304,35.0876613596,6.3335217265,26.9403323223,1.8138073108000001,35.0876613596,0.109959853717,47.51,1.3537,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",31.5045134902,17.3109955788,17.1031107903,17.5023298264,822.150024414,837.725006104,876.92502594,2.644360065,1313293184.0,1766576000.0,1911750912.0,HIC,MDR,35.193035453,1.5763914639001555,1.0,1
1566.0,PRT,Portugal,Europe,Southern Europe,Póvoa de Varzim,Póvoa de Varzim; Vila do Conde,GISCO OSM,0.0,1.0,PRT,41.4009454307,-8.75649472596,59.0,71749.4232635,80525.8790054,85281.8159521,87009.4466932,29.7027683258,31.305847168,32.6944961548,33.1042442322,413.97919279,388.767531067,383.370074732,380.46724224,1.0,1.0,1.0,23.0,26.0,54.0,0.286517057739642,0.465454345440484,0.468123039771592,0.0,39.6683454887,19.2270173319,57.0956777855,28.5769323326,21.5259905039,8.7924399841,58.8953628206,24.2801177152,25.6140399233,9.0012051821,58.8953628206,0.25709378671099997,43.9,0.72131,"Mild temperate with dry summer, and  Warm summer",Temperate Broadleaf and Mixed Forests,17.671372649,15.5682976246,15.3531813622,15.7321207523,1112.17501831,1354.17501831,1174.15003967,,859738560.0,1017237568.0,1049725120.0,HIC,MDR,29.722598361,183.06318948407645,1.0,1
1559.0,PRT,Portugal,Europe,Southern Europe,Setúbal,Setúbal,GISCO OSM,0.0,1.0,PRT,38.5276079002,-8.87964221384,15.0,59527.462368,71558.8050966,79273.3959694,86536.7935915,6.22583770752,7.02746391296,8.57012748718,8.6999206543,104.587655174,98.2054396168,108.108494437,100.534354154,1.0,1.0,1.0,13.0,14.0,15.0,0.104961261675743,0.294368783185174,0.311278385160931,0.0,0.8056903985,8.5925290625,8.6874153316,3.0141687625,11.4318101145,0.7108041294,15.1567830064,3.8532402681,10.3966588598,0.9068838784000001,15.1567830064,0.0732354266084,42.0,1.1233,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",30.0698062556,17.3873767853,17.1877851486,17.5789327621,762.825027466,788.425018311,804.425018311,2.644360065,1262232704.0,1697891968.0,1851724928.0,HIC,MDR,73.303509776,19.023996689295934,1.0,1
1572.0,PRT,Portugal,Europe,Southern Europe,Coimbra,Coimbra,GISCO OSM,0.0,1.0,PRT,40.2125845745,-8.41632481765,17.0,53964.5753174,56128.993042,56338.2034912,53192.6025391,6.65899372101,7.33271980286,8.95282363892,9.32387733459,123.395647642,130.640501556,158.912125061,175.285225568,1.0,1.0,1.0,17.0,17.0,17.0,0.165739838237535,0.355737215904709,0.381585569318265,0.0,4.4036518118,12.57505136,16.9787031718,3.7479742169,13.2307289549,0.0,16.9787031718,4.6269717772,12.3517313946,0.0,16.9787031718,0.23935183319199999,45.18,-4.4708,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",75.4740334713,15.7798535824,15.5474026203,15.9396522045,880.325012207,1015.75004578,934.300033569,4.109620094,519094496.0,696284672.0,676619136.0,HIC,MDR,55.700420715999996,102.6560213253822,1.0,1
3444.0,ROU,Romania,Europe,Eastern Europe,Bucharest,Bucharest,GISCO OSM,0.0,1.0,ROU,44.435246966,26.1049624748,252.0,1662047.69083,1999360.53727,2005019.94922,1774128.26778,96.5684356689,150.979980469,158.547042847,167.219360352,58.1020846766,75.5141344715,79.075045068,94.25438024339999,1.0,1.0,1.0,213.0,233.0,239.0,0.325945514056006,0.380700496674068,0.396838329956413,53.3794167576,190.620125962,8.2205458926,252.220088612,84.3204646054,165.74703644,2.1525875667,252.220088612,91.973922477,158.807302568,1.4388635667,252.220088612,0.16839647912,36.5,-0.85476,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,80.3390967886,11.530395031,12.3928117752,12.8989796638,537.350006104,552.625015259,691.225021362,12.68640041,19768981504.0,26038636544.0,50953719808.0,UMIC,MDR,38.410678287,0.0,1.0,1
3482.0,ROU,Romania,Europe,Eastern Europe,Călărași,Călărași,GISCO OSM,0.0,1.0,ROU,44.2046510648,27.3410824573,46.0,0.00951729123426,7.87378861662,613.703516513,369758.990021,7.04996013641,12.7999954224,13.5446825027,14.418715477,740752800.654,1625646.31153,22070.4006712,38.9949017228,0.0,0.0,0.0,0.0,0.0,0.0,0.338036672378538,0.411979349295713,0.448026908052663,14.6906985816,30.6136355657,0.7164254375,46.0207595848,27.6783402809,18.3424193039,0.0,46.0207595848,34.598606111,11.4221534738,0.0,46.0207595848,0.281993351924,75.21,0.01107,"Mild temperate, fully humid, and  Hot summer","Temperate Grasslands, Savannas, and Shrublands",14.3148472918,11.6743001938,12.4905695915,12.8754756451,470.000007629,487.300003052,616.600021362,12.4843998,3079085.0,1938228.25,2394661376.0,UMIC,MDR,11.991327097,85.27243108745756,1.0,1
3300.0,ROU,Romania,Europe,Eastern Europe,Timișoara,Timișoara,GISCO OSM,0.0,1.0,ROU,45.7490647411,21.2283226492,63.0,251709.202972,314975.144753,320140.000526,288522.818329,13.8405590057,27.6339855194,32.3533363342,34.5782775879,54.9863049992,87.7338608452,101.059962145,119.845902616,1.0,1.0,1.0,60.0,55.0,61.0,0.190890171888766,0.386239510752262,0.42066287152697,0.0,45.9908668355,17.6285909189,63.6194577544,18.7582688515,44.8611889029,0.0,63.6194577544,27.1803007902,36.4391569642,0.0,63.6194577544,0.186848126648,45.11,-2.5556,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,87.2257499816,11.5682234764,12.36404109,13.061655283,549.375007629,570.700012207,598.525009155,9.164070129,2252572928.0,2184207872.0,4252315136.0,UMIC,MDR,32.851648505,319.060305602709,1.0,1
3367.0,ROU,Romania,Europe,Eastern Europe,Cluj-Napoca,Cluj-Napoca,GISCO OSM,0.0,1.0,ROU,46.7722354405,23.6041048376,61.0,276235.341064,326682.270363,322844.684601,278492.811638,28.2986011505,31.8219051361,34.1565742493,36.5334014893,102.443811286,97.4093424194,105.798781515,131.182565447,1.0,1.0,1.0,49.0,49.0,58.0,0.386584884327431,0.445463008638685,0.459529766614747,30.8199666277,30.3264041728,0.0,61.1463708005,37.3280347716,23.8183360289,0.0,61.1463708005,31.9246533931,29.2217174074,0.0,61.1463708005,0.299559901813,52.34,-0.86514,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,364.972194022,8.98704314232,9.73123288155,10.5125081539,556.150001526,580.875,579.850013733,12.22719955,2180408576.0,2331586816.0,3612321536.0,UMIC,MDR,27.104068397,256.33363171882604,1.0,1
3533.0,ROU,Romania,Europe,Eastern Europe,Constanța,Constanța,GISCO OSM,0.0,1.0,ROU,44.188575118,28.6257615759,72.0,265959.087175,307344.35075,298564.03141,249829.142578,12.313536644,27.3532772064,30.3986492157,31.4771881104,46.2986122217,88.998796105,101.816180175,125.99486107,1.0,1.0,1.0,59.0,70.0,72.0,0.26734959214732,0.3283298987109,0.329546821885726,1.8467918289,47.2125221725,23.2489065056,62.6811993346,5.930212537,45.4423191875,20.9356887826,72.3082205071,6.2241294581,44.7921872336,21.2919038154,72.3082205071,0.0505565749842,56.28,-0.67776,"Mild temperate, fully humid, and  Hot summer","Temperate Grasslands, Savannas, and Shrublands",21.2140541998,11.9889752865,12.8387486935,13.1829881668,494.675010681,523.450019836,697.275024414,13.55420017,2705006592.0,2482936832.0,3889937408.0,UMIC,MDR,30.387089738,133.02528300753204,1.0,1
