country_name,country_iso3,year,jja_temperature_C,jja_anomaly_C,jun_temperature_C,jul_temperature_C,aug_temperature_C
Denmark,DNK,1989,15.984,0.337,15.151,17.091,15.71
Denmark,DNK,1990,16.209,0.563,15.098,16.228,17.302
Denmark,DNK,1991,15.831,0.184,12.238,17.877,17.378
Denmark,DNK,1992,17.315,1.668,17.704,17.753,16.488
Denmark,DNK,1993,14.434,-1.213,14.017,14.677,14.608
Denmark,DNK,1994,16.875,1.228,13.469,19.726,17.43
Denmark,DNK,1995,16.881,1.234,14.319,17.758,18.565
Denmark,DNK,1996,15.744,0.098,13.789,15.176,18.268
Denmark,DNK,1997,18.037,2.391,15.375,18.039,20.698
Denmark,DNK,1998,14.93,-0.716,14.476,15.115,15.2
Denmark,DNK,1999,16.301,0.655,14.075,17.726,17.103
Denmark,DNK,2000,15.221,-0.426,14.267,15.483,15.912
Denmark,DNK,2001,16.233,0.586,13.323,17.958,17.417
Denmark,DNK,2002,17.813,2.166,16.078,17.332,20.028
Denmark,DNK,2003,17.684,2.037,16.288,18.528,18.235
Denmark,DNK,2004,15.989,0.342,13.982,15.618,18.366
Denmark,DNK,2005,15.955,0.308,14.306,17.649,15.909
Denmark,DNK,2006,17.687,2.041,15.349,20.108,17.605
Denmark,DNK,2007,16.635,0.988,16.565,16.172,17.167
Denmark,DNK,2008,16.822,1.176,15.509,17.934,17.024
Denmark,DNK,2009,16.648,1.001,14.391,17.821,17.732
Denmark,DNK,2010,16.709,1.062,14.378,19.012,16.737
Denmark,DNK,2011,16.271,0.624,15.534,16.794,16.485
Denmark,DNK,2012,15.608,-0.038,13.313,16.427,17.085
Denmark,DNK,2013,16.518,0.871,14.493,17.606,17.455
Denmark,DNK,2014,17.311,1.664,15.42,19.924,16.588
Denmark,DNK,2015,15.747,0.101,13.272,16.181,17.789
Denmark,DNK,2016,16.684,1.038,16.435,17.004,16.614
Denmark,DNK,2017,16.04,0.393,15.385,16.15,16.585
Denmark,DNK,2018,18.234,2.587,16.972,19.649,18.081
Denmark,DNK,2019,17.372,1.726,16.771,17.329,18.017
Denmark,DNK,2020,16.989,1.343,16.888,15.44,18.64
Spain,ESP,1764,20.143,-1.057,18.847,20.986,20.595
Spain,ESP,1765,20.37,-0.83,18.183,21.257,21.669
Spain,ESP,1766,20.904,-0.296,19.246,20.607,22.859
Spain,ESP,1767,21.064,-0.136,19.075,21.551,22.566
Spain,ESP,1768,20.542,-0.658,17.883,22.013,21.729
Spain,ESP,1769,20.834,-0.366,19.28,21.457,21.764
Spain,ESP,1770,19.232,-1.968,17.577,19.155,20.963
Spain,ESP,1771,20.963,-0.237,17.967,22.298,22.625
Spain,ESP,1772,21.671,0.471,19.638,22.445,22.929
Spain,ESP,1773,20.514,-0.686,18.164,21.505,21.874
Spain,ESP,1774,22.102,0.902,20.04,22.832,23.434
Spain,ESP,1775,20.804,-0.396,18.403,22.117,21.891
Spain,ESP,1776,21.122,-0.078,19.054,21.639,22.672
Spain,ESP,1777,20.061,-1.139,17.706,20.51,21.967
Spain,ESP,1778,20.932,-0.268,17.826,23.051,21.919
Spain,ESP,1779,20.249,-0.951,17.336,21.747,21.663
Spain,ESP,1780,21.568,0.368,19.714,22.94,22.05
Spain,ESP,1781,21.172,-0.028,18.128,22.743,22.644
Spain,ESP,1782,21.984,0.784,20.309,22.803,22.841
Spain,ESP,1783,21.515,0.315,19.598,23.078,21.868
Spain,ESP,1784,21.472,0.272,20.08,22.867,21.468
Spain,ESP,1785,21.642,0.442,20.744,22.187,21.994
Spain,ESP,1786,21.46,0.26,20.163,22.319,21.898
Spain,ESP,1787,20.763,-0.437,19.27,21.052,21.967
Spain,ESP,1788,21.898,0.698,19.543,23.163,22.987
Spain,ESP,1789,20.324,-0.876,18.171,21.153,21.648
Spain,ESP,1790,21.375,0.175,19.57,21.794,22.762
Spain,ESP,1791,21.221,0.021,18.56,21.866,23.236
Spain,ESP,1792,21.286,0.086,19.48,22.201,22.177
Spain,ESP,1793,21.806,0.606,18.705,23.73,22.984
Spain,ESP,1794,20.959,-0.241,18.171,22.821,21.886
Spain,ESP,1795,20.765,-0.435,18.241,21.486,22.568
Spain,ESP,1796,21.403,0.203,19.807,21.673,22.73
Spain,ESP,1797,21.246,0.046,18.035,22.625,23.078
Spain,ESP,1798,22.004,0.804,19.857,22.711,23.443
Spain,ESP,1799,20.667,-0.533,18.432,22.055,21.515
Spain,ESP,1800,21.678,0.478,18.441,23.499,23.093
Spain,ESP,1801,21.003,-0.197,19.236,21.643,22.129
Spain,ESP,1802,21.93,0.73,20.392,21.794,23.603
Spain,ESP,1803,22.277,1.077,20.331,23.003,23.496
Spain,ESP,1804,21.924,0.724,21.35,22.228,22.195
Spain,ESP,1805,21.082,-0.118,18.882,21.582,22.783
Spain,ESP,1806,21.792,0.592,19.92,22.662,22.795
Spain,ESP,1807,21.783,0.583,19.647,22.744,22.959
Spain,ESP,1808,21.565,0.365,18.708,23.849,22.139
Spain,ESP,1809,19.857,-1.343,18.114,20.188,21.27
Spain,ESP,1810,19.768,-1.432,17.722,20.647,20.935
Spain,ESP,1811,20.318,-0.882,19.14,20.933,20.88
Spain,ESP,1812,20.669,-0.531,18.885,21.19,21.932
Spain,ESP,1813,19.607,-1.593,17.818,20.06,20.944
Spain,ESP,1814,19.696,-1.504,17.924,20.472,20.692
Spain,ESP,1815,20.122,-1.078,17.499,21.483,21.384
Spain,ESP,1816,18.841,-2.359,16.819,19.291,20.413
Spain,ESP,1817,19.788,-1.412,18.309,20.446,20.61
Spain,ESP,1818,20.89,-0.31,19.184,21.943,21.542
Spain,ESP,1819,20.395,-0.805,18.361,21.492,21.333
Spain,ESP,1820,20.942,-0.258,18.489,22.166,22.171
Spain,ESP,1821,20.647,-0.553,17.845,21.327,22.77
Spain,ESP,1822,21.9,0.7,21.523,22.398,21.778
Spain,ESP,1823,20.11,-1.09,17.552,20.893,21.886
Spain,ESP,1824,20.688,-0.512,17.797,22.671,21.596
Spain,ESP,1825,21.246,0.046,19.396,22.318,22.024
Spain,ESP,1826,21.584,0.384,19.282,22.335,23.135
Spain,ESP,1827,21.185,-0.015,18.026,23.567,21.963
Spain,ESP,1828,21.081,-0.119,19.901,21.813,21.528
Spain,ESP,1829,20.728,-0.472,18.769,21.695,21.721
Spain,ESP,1830,21.05,-0.15,18.27,23.15,21.731
Spain,ESP,1831,21.329,0.129,20.161,22.19,21.636
Spain,ESP,1832,21.448,0.248,18.795,23.037,22.512
Spain,ESP,1833,20.6,-0.6,19.953,20.587,21.261
Spain,ESP,1834,21.084,-0.116,19.794,22.063,21.395
Spain,ESP,1835,20.783,-0.417,18.067,22.703,21.58
Spain,ESP,1836,21.781,0.581,19.646,23.384,22.314
Spain,ESP,1837,22.086,0.886,20.471,22.783,23.005
Spain,ESP,1838,21.422,0.222,19.202,22.54,22.525
Spain,ESP,1839,21.452,0.252,19.712,22.172,22.472
Spain,ESP,1840,21.344,0.144,20.354,21.315,22.364
Spain,ESP,1841,20.186,-1.014,18.596,20.576,21.387
Spain,ESP,1842,22.155,0.955,21.36,22.715,22.39
Spain,ESP,1843,20.116,-1.084,17.596,21.036,21.716
Spain,ESP,1844,20.963,-0.237,19.689,22.086,21.113
Spain,ESP,1845,20.279,-0.921,18.424,21.328,21.084
Spain,ESP,1846,22.802,1.602,21.379,24.076,22.95
Spain,ESP,1847,21.245,0.045,19.172,22.843,21.719
Spain,ESP,1848,21.036,-0.164,18.51,22.591,22.007
Spain,ESP,1849,21.796,0.596,20.004,22.998,22.387
Spain,ESP,1850,21.212,0.012,19.807,22.042,21.787
Spain,ESP,1851,21.233,0.033,19.42,21.544,22.735
Spain,ESP,1852,20.819,-0.381,18.366,22.456,21.635
Spain,ESP,1853,20.345,-0.855,17.561,21.472,22.002
Spain,ESP,1854,20.247,-0.953,17.54,21.189,22.013
Spain,ESP,1855,20.443,-0.757,16.984,21.621,22.725
Spain,ESP,1856,21.27,0.07,18.869,22.331,22.609
Spain,ESP,1857,21.05,-0.15,18.823,22.913,21.413
Spain,ESP,1858,21.201,0.001,20.987,21.185,21.43
Spain,ESP,1859,21.639,0.439,17.996,24.038,22.883
Spain,ESP,1860,20.301,-0.899,18.525,21.298,21.08
Spain,ESP,1861,21.276,0.076,18.929,21.257,23.642
Spain,ESP,1862,21.068,-0.132,18.847,23.205,21.153
Spain,ESP,1863,21.735,0.535,19.739,23.208,22.259
Spain,ESP,1864,21.683,0.483,19.701,22.382,22.967
Spain,ESP,1865,21.34,0.14,20.436,22.146,21.437
Spain,ESP,1866,20.775,-0.425,18.528,21.825,21.971
Spain,ESP,1867,20.997,-0.203,19.71,21.566,21.714
Spain,ESP,1868,21.667,0.467,20.815,22.426,21.759
Spain,ESP,1869,21.42,0.22,19.095,23.081,22.085
Spain,ESP,1870,21.857,0.657,21.136,23.159,21.276
Spain,ESP,1871,20.58,-0.62,16.947,22.526,22.267
Spain,ESP,1872,21.548,0.348,19.801,22.424,22.419
Spain,ESP,1873,21.5,0.3,18.595,23.11,22.795
Spain,ESP,1874,21.398,0.198,18.67,23.119,22.404
Spain,ESP,1875,20.736,-0.464,18.607,20.444,23.158
Spain,ESP,1876,21.692,0.492,17.839,24.194,23.044
Spain,ESP,1877,21.995,0.795,20.257,22.6,23.127
Spain,ESP,1878,21.58,0.38,19.753,22.648,22.339
Spain,ESP,1879,21.322,0.122,19.307,21.667,22.992
Spain,ESP,1880,20.435,-0.765,17.378,22.356,21.571
Spain,ESP,1881,21.871,0.671,18.454,23.673,23.486
Spain,ESP,1882,20.697,-0.503,19.049,21.055,21.987
Spain,ESP,1883,20.387,-0.813,17.503,21.041,22.617
Spain,ESP,1884,20.597,-0.603,17.028,21.823,22.94
Spain,ESP,1885,20.598,-0.602,18.549,21.654,21.59
Spain,ESP,1886,20.466,-0.734,18.107,21.97,21.322
Spain,ESP,1887,22.153,0.953,20.917,22.725,22.818
Spain,ESP,1888,20.132,-1.068,18.841,20.497,21.057
Spain,ESP,1889,20.357,-0.843,17.704,21.731,21.637
Spain,ESP,1890,20.74,-0.46,19.825,21.06,21.336
Spain,ESP,1891,20.446,-0.754,18.688,21.984,20.666
Spain,ESP,1892,21.433,0.233,20.238,22.153,21.908
Spain,ESP,1893,22.036,0.836,20.024,22.255,23.83
Spain,ESP,1894,21.141,-0.059,19.41,22.032,21.98
Spain,ESP,1895,21.255,0.055,18.867,22.445,22.452
Spain,ESP,1896,20.411,-0.789,18.714,22.56,19.959
Spain,ESP,1897,22.136,0.936,20.702,23.341,22.364
Spain,ESP,1898,21.8,0.6,18.726,23.142,23.531
Spain,ESP,1899,21.781,0.581,18.829,22.846,23.667
Spain,ESP,1900,21.542,0.342,19.677,23.271,21.678
Spain,ESP,1901,21.782,0.582,20.779,22.316,22.251
Spain,ESP,1902,20.613,-0.587,17.619,22.491,21.73
Spain,ESP,1903,20.647,-0.553,17.662,21.673,22.605
Spain,ESP,1904,22.08,0.88,19.857,23.304,23.078
Spain,ESP,1905,21.082,-0.118,18.57,22.81,21.867
Spain,ESP,1906,21.948,0.748,20.298,21.843,23.704
Spain,ESP,1907,21.133,-0.067,19.645,20.819,22.935
Spain,ESP,1908,20.595,-0.605,17.948,21.687,22.149
Spain,ESP,1909,19.891,-1.309,16.422,21.012,22.238
Spain,ESP,1910,20.366,-0.834,18.66,20.886,21.552
Spain,ESP,1911,21.699,0.499,18.074,23.384,23.638
Spain,ESP,1912,19.593,-1.607,18.725,20.022,20.033
Spain,ESP,1913,21.173,-0.027,20.142,21.954,21.424
Spain,ESP,1914,20.117,-1.083,17.325,21.107,21.919
Spain,ESP,1915,21.518,0.318,19.375,22.294,22.886
Spain,ESP,1916,20.854,-0.346,18.379,21.35,22.832
Spain,ESP,1917,21.126,-0.074,19.253,23.053,21.071
Spain,ESP,1918,21.248,0.048,18.834,21.89,23.019
Spain,ESP,1919,21.526,0.326,20.228,20.581,23.768
Spain,ESP,1920,21.22,0.02,19.885,21.739,22.036
Spain,ESP,1921,21.735,0.535,19.797,23.435,21.973
Spain,ESP,1922,20.93,-0.27,18.566,21.9,22.323
Spain,ESP,1923,21.593,0.393,17.51,23.212,24.057
Spain,ESP,1924,21.322,0.122,19.909,22.678,21.378
Spain,ESP,1925,20.554,-0.646,19.031,20.542,22.088
Spain,ESP,1926,21.488,0.288,18.581,22.28,23.602
Spain,ESP,1927,20.893,-0.307,19.489,21.276,21.913
Spain,ESP,1928,22.557,1.357,19.885,24.451,23.334
Spain,ESP,1929,21.681,0.481,20.107,22.844,22.093
Spain,ESP,1930,20.879,-0.321,18.584,21.082,22.972
Spain,ESP,1931,21.593,0.393,21.2,22.056,21.522
Spain,ESP,1932,20.481,-0.719,17.941,20.706,22.795
Spain,ESP,1933,21.894,0.694,17.959,23.091,24.633
Spain,ESP,1934,21.757,0.557,20.511,23.546,21.214
Spain,ESP,1935,21.8,0.6,19.721,23.767,21.911
Spain,ESP,1936,20.723,-0.477,17.595,21.531,23.042
Spain,ESP,1937,22.114,0.914,19.439,23.463,23.441
Spain,ESP,1938,21.951,0.751,21.123,22.481,22.249
Spain,ESP,1939,20.475,-0.725,18.083,21.579,21.762
Spain,ESP,1940,20.808,-0.392,18.386,21.566,22.471
Spain,ESP,1941,21.027,-0.173,19.144,22.231,21.707
Spain,ESP,1942,21.507,0.307,19.974,22.414,22.134
Spain,ESP,1943,22.399,1.199,21.504,22.157,23.537
Spain,ESP,1944,21.591,0.391,19.526,22.186,23.06
Spain,ESP,1945,21.65,0.45,20.936,22.8,21.213
Spain,ESP,1946,21.29,0.09,18.734,22.869,22.268
Spain,ESP,1947,22.606,1.406,20.939,23.856,23.022
Spain,ESP,1948,21.414,0.214,19.814,21.794,22.634
Spain,ESP,1949,22.863,1.663,20.228,24.032,24.33
Spain,ESP,1950,22.572,1.372,20.794,24.288,22.635
Spain,ESP,1951,21.122,-0.078,19.558,22.547,21.261
Spain,ESP,1952,21.792,0.592,20.774,22.668,21.934
Spain,ESP,1953,21.356,0.156,18.216,22.317,23.534
Spain,ESP,1954,20.55,-0.65,18.825,21.761,21.063
Spain,ESP,1955,22.0,0.8,19.822,23.034,23.143
Spain,ESP,1956,20.416,-0.784,18.42,21.473,21.355
Spain,ESP,1957,21.158,-0.042,18.193,22.483,22.798
Spain,ESP,1958,20.799,-0.401,18.531,21.686,22.181
Spain,ESP,1959,21.743,0.543,19.478,23.529,22.223
Spain,ESP,1960,21.363,0.163,20.801,21.89,21.397
Spain,ESP,1961,21.718,0.518,19.868,22.559,22.728
Spain,ESP,1962,21.817,0.617,19.416,22.448,23.588
Spain,ESP,1963,20.89,-0.31,18.858,22.631,21.182
Spain,ESP,1964,21.844,0.644,19.804,23.158,22.57
Spain,ESP,1965,21.475,0.275,20.637,21.56,22.229
Spain,ESP,1966,21.032,-0.168,19.074,21.733,22.289
Spain,ESP,1967,21.399,0.199,18.332,23.562,22.303
Spain,ESP,1968,21.314,0.114,19.582,22.587,21.773
Spain,ESP,1969,21.12,-0.08,17.885,23.181,22.293
Spain,ESP,1970,21.413,0.213,19.355,22.876,22.008
Spain,ESP,1971,20.582,-0.618,17.527,22.41,21.808
Spain,ESP,1972,20.095,-1.105,17.752,21.686,20.847
Spain,ESP,1973,21.593,0.393,19.206,21.953,23.62
Spain,ESP,1974,21.312,0.112,19.09,22.647,22.198
Spain,ESP,1975,21.586,0.386,18.686,23.235,22.837
Spain,ESP,1976,22.001,0.801,21.106,22.711,22.187
Spain,ESP,1977,19.087,-2.113,17.151,20.063,20.048
Spain,ESP,1978,20.568,-0.632,17.19,22.051,22.464
Spain,ESP,1979,21.723,0.523,19.992,22.86,22.317
Spain,ESP,1980,21.131,-0.069,18.672,21.199,23.522
Spain,ESP,1981,21.755,0.555,20.674,22.014,22.576
Spain,ESP,1982,21.976,0.776,20.525,23.041,22.363
Spain,ESP,1983,21.698,0.498,20.494,22.976,21.623
Spain,ESP,1984,21.102,-0.098,18.499,23.19,21.616
Spain,ESP,1985,21.968,0.768,19.788,23.627,22.488
Spain,ESP,1986,21.762,0.562,19.811,23.262,22.213
Spain,ESP,1987,21.959,0.759,19.733,22.548,23.596
Spain,ESP,1988,21.222,0.022,18.104,22.359,23.202
Spain,ESP,1989,23.042,1.842,20.455,24.665,24.005
Spain,ESP,1990,22.84,1.64,20.375,24.125,24.02
Spain,ESP,1991,22.801,1.601,20.17,23.6,24.632
Spain,ESP,1992,21.131,-0.069,16.808,23.18,23.404
Spain,ESP,1993,21.794,0.594,19.804,22.564,23.014
Spain,ESP,1994,23.117,1.917,20.5,24.668,24.182
Spain,ESP,1995,22.545,1.345,20.119,23.994,23.521
Spain,ESP,1996,22.0,0.8,20.971,23.057,21.972
Spain,ESP,1997,21.278,0.078,18.82,21.836,23.177
Spain,ESP,1998,22.752,1.552,20.539,23.608,24.108
Spain,ESP,1999,22.706,1.506,20.571,23.943,23.604
Spain,ESP,2000,22.288,1.088,21.127,22.568,23.168
Spain,ESP,2001,22.677,1.477,21.57,22.568,23.894
Spain,ESP,2002,21.86,0.66,20.95,22.642,21.989
Spain,ESP,2003,24.209,3.009,23.157,23.949,25.52
Spain,ESP,2004,23.012,1.812,22.259,23.416,23.36
Spain,ESP,2005,23.421,2.221,22.712,24.085,23.467
Spain,ESP,2006,23.269,2.069,21.547,25.307,22.954
Spain,ESP,2007,21.779,0.579,19.866,22.966,22.505
Spain,ESP,2008,22.151,0.951,20.196,22.908,23.35
Spain,ESP,2009,23.359,2.159,21.714,23.836,24.527
Spain,ESP,2010,22.928,1.728,19.838,24.76,24.186
Spain,ESP,2011,22.425,1.225,20.786,22.554,23.934
Spain,ESP,2012,23.14,1.94,21.79,23.12,24.511
Spain,ESP,2013,22.452,1.252,19.156,24.364,23.835
Spain,ESP,2014,22.065,0.865,20.529,22.577,23.089
Spain,ESP,2015,23.674,2.474,21.73,25.654,23.638
Spain,ESP,2016,23.34,2.14,20.962,24.629,24.429
Spain,ESP,2017,23.794,2.594,23.235,24.066,24.082
Spain,ESP,2018,22.812,1.612,20.255,23.44,24.741
Spain,ESP,2019,22.97,1.77,20.506,24.402,24.003
Spain,ESP,2020,23.126,1.926,20.257,25.133,23.989
Estonia,EST,1750,16.752,0.869,14.947,17.939,17.37
Estonia,EST,1751,15.639,-0.244,13.269,17.556,16.093
Estonia,EST,1752,17.144,1.26,14.507,19.581,17.343
Estonia,EST,1753,15.144,-0.739,13.677,16.329,15.427
Estonia,EST,1754,15.246,-0.638,15.44,16.074,14.223
Estonia,EST,1755,16.288,0.405,16.371,18.511,13.983
Estonia,EST,1756,15.616,-0.267,15.901,17.549,13.398
Estonia,EST,1757,18.512,2.629,17.406,20.914,17.217
Estonia,EST,1758,14.965,-0.918,14.034,16.287,14.574
Estonia,EST,1759,16.664,0.78,15.853,17.051,17.087
Estonia,EST,1760,15.343,-0.54,14.656,16.647,14.726
Estonia,EST,1761,17.562,1.679,17.057,18.215,17.415
Estonia,EST,1762,15.372,-0.511,15.978,15.914,14.225
Estonia,EST,1763,16.25,0.366,13.998,19.013,15.738
Estonia,EST,1764,15.321,-0.562,12.424,18.47,15.069
Estonia,EST,1765,15.126,-0.757,13.318,16.368,15.693
Estonia,EST,1766,16.176,0.292,15.407,17.679,15.441
Estonia,EST,1767,15.874,-0.009,14.566,15.534,17.522
Estonia,EST,1768,15.861,-0.023,14.547,17.522,15.513
Estonia,EST,1769,15.883,-0.001,15.732,16.434,15.482
Estonia,EST,1770,14.952,-0.932,13.85,15.317,15.688
Estonia,EST,1771,16.104,0.22,17.012,16.635,14.664
Estonia,EST,1772,15.612,-0.272,13.666,17.036,16.133
Estonia,EST,1773,16.688,0.804,14.849,18.153,17.061
Estonia,EST,1774,17.9,2.016,18.207,19.429,16.063
Estonia,EST,1775,17.843,1.96,15.526,19.249,18.755
Estonia,EST,1776,17.555,1.671,16.597,19.123,16.944
Estonia,EST,1777,15.228,-0.656,14.803,15.935,14.945
Estonia,EST,1778,16.102,0.219,14.99,18.011,15.305
Estonia,EST,1779,16.24,0.357,14.358,16.502,17.86
Estonia,EST,1780,15.688,-0.195,13.657,17.991,15.416
Estonia,EST,1781,16.846,0.963,14.947,16.835,18.757
Estonia,EST,1782,15.33,-0.553,14.182,15.93,15.879
Estonia,EST,1783,17.225,1.342,16.649,17.893,17.134
Estonia,EST,1784,15.716,-0.167,13.636,16.887,16.626
Estonia,EST,1785,15.314,-0.57,13.698,16.48,15.763
Estonia,EST,1786,16.079,0.196,14.479,16.934,16.824
Estonia,EST,1787,15.743,-0.141,16.127,16.242,14.859
Estonia,EST,1788,17.008,1.125,16.115,19.453,15.457
Estonia,EST,1789,18.236,2.353,16.331,20.136,18.241
Estonia,EST,1790,14.399,-1.484,14.192,14.793,14.213
Estonia,EST,1791,16.066,0.182,14.897,17.195,16.105
Estonia,EST,1792,16.593,0.71,15.375,19.214,15.191
Estonia,EST,1793,16.459,0.575,15.08,18.329,15.967
Estonia,EST,1794,16.279,0.396,15.962,17.56,15.315
Estonia,EST,1795,15.627,-0.256,15.064,16.737,15.081
Estonia,EST,1796,16.831,0.948,16.114,17.654,16.726
Estonia,EST,1797,16.413,0.53,16.096,17.213,15.93
Estonia,EST,1798,17.395,1.511,15.501,18.756,17.927
Estonia,EST,1799,15.829,-0.055,15.06,17.131,15.295
Estonia,EST,1800,14.453,-1.43,13.115,14.873,15.372
Estonia,EST,1801,15.028,-0.855,13.471,18.044,13.57
Estonia,EST,1802,15.41,-0.473,13.436,16.184,16.611
Estonia,EST,1803,16.368,0.485,14.176,17.652,17.276
Estonia,EST,1804,16.486,0.602,14.366,18.961,16.13
Estonia,EST,1805,15.88,-0.003,13.046,17.739,16.855
Estonia,EST,1806,14.719,-1.164,12.034,14.876,17.247
Estonia,EST,1807,16.521,0.638,14.112,16.986,18.465
Estonia,EST,1808,16.298,0.414,15.303,17.064,16.526
Estonia,EST,1809,16.364,0.481,14.854,17.021,17.217
Estonia,EST,1810,14.828,-1.056,12.309,16.355,15.819
Estonia,EST,1811,16.913,1.029,16.881,17.919,15.938
Estonia,EST,1812,15.864,-0.02,13.716,16.322,17.553
Estonia,EST,1813,15.455,-0.429,12.646,18.299,15.419
Estonia,EST,1814,16.471,0.588,13.946,19.144,16.324
Estonia,EST,1815,14.587,-1.296,12.996,14.393,16.372
Estonia,EST,1816,15.552,-0.332,14.748,17.509,14.398
Estonia,EST,1817,15.916,0.033,13.865,17.466,16.418
Estonia,EST,1818,15.373,-0.51,13.37,18.831,13.919
Estonia,EST,1819,17.606,1.723,16.752,18.167,17.899
Estonia,EST,1820,15.425,-0.458,14.362,16.125,15.789
Estonia,EST,1821,13.136,-2.748,11.26,14.469,13.678
Estonia,EST,1822,15.213,-0.67,13.102,16.872,15.665
Estonia,EST,1823,16.348,0.465,15.762,16.602,16.681
Estonia,EST,1824,14.78,-1.103,13.601,15.529,15.211
Estonia,EST,1825,14.892,-0.991,14.336,15.166,15.175
Estonia,EST,1826,18.082,2.199,16.638,20.001,17.607
Estonia,EST,1827,15.928,0.044,16.511,16.079,15.193
Estonia,EST,1828,16.751,0.868,15.713,18.298,16.243
Estonia,EST,1829,16.313,0.43,15.275,18.342,15.322
Estonia,EST,1830,15.615,-0.269,14.34,16.844,15.66
Estonia,EST,1831,16.742,0.858,16.591,18.323,15.311
Estonia,EST,1832,14.136,-1.747,13.921,13.857,14.631
Estonia,EST,1833,15.141,-0.743,15.702,16.77,12.95
Estonia,EST,1834,17.458,1.575,14.619,18.355,19.401
Estonia,EST,1835,14.977,-0.907,15.696,15.974,13.26
Estonia,EST,1836,13.875,-2.008,13.215,14.755,13.655
Estonia,EST,1837,15.005,-0.878,13.95,14.92,16.145
Estonia,EST,1838,15.0,-0.883,13.972,16.69,14.339
Estonia,EST,1839,16.497,0.614,14.616,18.392,16.483
Estonia,EST,1840,14.695,-1.189,14.065,15.17,14.849
Estonia,EST,1841,15.582,-0.301,15.33,15.485,15.931
Estonia,EST,1842,15.585,-0.299,13.968,15.569,17.217
Estonia,EST,1843,16.455,0.571,14.917,16.603,17.844
Estonia,EST,1844,14.11,-1.774,12.262,14.389,15.678
Estonia,EST,1845,15.684,-0.2,13.702,17.355,15.994
Estonia,EST,1846,17.17,1.286,13.252,18.058,20.199
Estonia,EST,1847,16.216,0.332,15.118,15.581,17.948
Estonia,EST,1848,15.062,-0.822,14.841,15.636,14.708
Estonia,EST,1849,14.379,-1.504,12.228,15.412,15.497
Estonia,EST,1850,16.442,0.558,15.096,17.032,17.197
Estonia,EST,1851,15.121,-0.762,14.068,16.434,14.861
Estonia,EST,1852,16.172,0.289,16.001,16.449,16.066
Estonia,EST,1853,15.999,0.116,15.906,17.456,14.635
Estonia,EST,1854,17.207,1.324,15.295,18.586,17.741
Estonia,EST,1855,16.796,0.913,15.681,19.582,15.125
Estonia,EST,1856,14.071,-1.813,13.78,15.832,12.6
Estonia,EST,1857,15.259,-0.624,13.232,15.606,16.939
Estonia,EST,1858,17.603,1.72,15.138,19.543,18.128
Estonia,EST,1859,16.159,0.275,16.224,16.471,15.781
Estonia,EST,1860,16.463,0.58,15.756,17.617,16.017
Estonia,EST,1861,17.035,1.151,15.873,19.434,15.797
Estonia,EST,1862,13.731,-2.152,13.266,14.323,13.604
Estonia,EST,1863,14.839,-1.045,14.424,14.68,15.412
Estonia,EST,1864,15.563,-0.321,15.85,17.585,13.253
Estonia,EST,1865,14.613,-1.27,11.285,18.905,13.65
Estonia,EST,1866,15.871,-0.013,16.143,15.48,15.989
Estonia,EST,1867,14.562,-1.321,13.071,15.66,14.955
Estonia,EST,1868,17.37,1.486,14.567,18.56,18.982
Estonia,EST,1869,15.121,-0.762,13.127,16.316,15.92
Estonia,EST,1870,15.354,-0.53,14.244,17.259,14.558
Estonia,EST,1871,15.087,-0.796,12.538,17.527,15.196
Estonia,EST,1872,16.421,0.537,16.645,17.07,15.547
Estonia,EST,1873,16.314,0.431,15.669,17.915,15.359
Estonia,EST,1874,14.907,-0.976,13.519,16.588,14.615
Estonia,EST,1875,15.904,0.021,15.021,17.462,15.23
Estonia,EST,1876,16.893,1.009,17.624,17.44,15.614
Estonia,EST,1877,14.734,-1.149,13.65,16.092,14.461
Estonia,EST,1878,14.856,-1.027,14.713,14.552,15.304
Estonia,EST,1879,15.544,-0.339,14.731,15.573,16.328
Estonia,EST,1880,16.031,0.148,13.972,17.053,17.068
Estonia,EST,1881,14.574,-1.309,13.937,15.726,14.06
Estonia,EST,1882,16.705,0.822,14.556,17.785,17.774
Estonia,EST,1883,15.994,0.111,16.516,16.646,14.821
Estonia,EST,1884,15.24,-0.644,14.469,17.099,14.151
Estonia,EST,1885,15.618,-0.265,13.556,18.8,14.498
Estonia,EST,1886,16.07,0.187,15.126,16.774,16.31
Estonia,EST,1887,14.825,-1.059,13.003,16.707,14.764
Estonia,EST,1888,14.252,-1.632,12.688,15.278,14.789
Estonia,EST,1889,15.689,-0.194,16.421,16.076,14.571
Estonia,EST,1890,15.465,-0.418,14.258,15.969,16.169
Estonia,EST,1891,15.116,-0.767,13.282,17.8,14.267
Estonia,EST,1892,14.168,-1.715,12.492,14.974,15.038
Estonia,EST,1893,15.246,-0.638,14.142,16.343,15.252
Estonia,EST,1894,15.506,-0.378,13.922,16.826,15.769
Estonia,EST,1895,15.936,0.052,15.885,16.4,15.522
Estonia,EST,1896,17.378,1.495,17.745,18.97,15.419
Estonia,EST,1897,16.73,0.847,15.168,17.716,17.307
Estonia,EST,1898,15.816,-0.067,15.293,15.949,16.206
Estonia,EST,1899,14.522,-1.362,11.216,19.062,13.287
Estonia,EST,1900,15.717,-0.167,14.095,16.255,16.8
Estonia,EST,1901,17.85,1.967,16.375,19.465,17.71
Estonia,EST,1902,13.389,-2.495,12.579,14.12,13.467
