NER_T,DUR_T,SE_T,MM_T,NER_mean,DUR_mean,person_years,policy
0.8038955459545423,54.89379619098053,0.7259157558952286,0.5076279273127401,0.5604015524306377,19.299296396191227,106505.24247155979,Baseline
0.7355889473579568,32.20081047959884,0.6721517591801031,0.5049016155133992,0.5048394237647411,12.094611588172775,100634.56732794904,Baseline
0.5150846923915359,7.233654311071387,0.49749612019412226,0.3620735468359175,0.3411845133947009,3.5584465496288464,63302.14465478771,Baseline
0.6750794409052476,26.419662985300228,0.6584795176361601,0.5121463931081148,0.43863391880131736,9.938895696992551,67849.42394608562,Baseline
0.4517207707025552,5.203909356822322,0.41634176232502723,0.33981451216452974,0.3315813418297315,3.1516989581129584,54307.19133273275,Baseline
0.629632005376711,15.663877889163304,0.7126193874258353,0.4648049888771996,0.39144688843680453,6.018974526026884,84454.6122958417,Baseline
0.6989855471408765,29.18322360992344,0.6760206244983192,0.4936791178698651,0.47830736581536937,11.639503301631828,68498.78439478652,Baseline
0.6790478736484765,24.855913155495987,0.7804667476567858,0.5053533342957712,0.4249171640134476,8.89296259356937,77748.82682163901,Baseline
0.4835060626154548,9.65015994346595,0.4976042309371174,0.4810711250379754,0.30195715143218,3.822491918389901,48027.96890660762,Baseline
0.6098025661107896,17.8382218012155,0.6997813007995379,0.5028482269692913,0.3669269860381841,6.487029546088989,61916.11067660599,Baseline
0.502875142047038,8.021997773829742,0.6128129205095075,0.4173776837601998,0.30589765008486264,3.286463164381221,61683.025862418785,Baseline
0.6298175485620607,15.756700895541233,0.5964362870147235,0.4489676837498674,0.41849172394288703,6.814935701377163,72420.43939616752,Baseline
0.5902891798428952,15.593434897100387,0.592371909966667,0.4789057856112566,0.381693513987214,6.538667026497109,54410.2122981038,Baseline
0.643131467528653,15.929834947600307,0.6004095844212729,0.4369525069641929,0.43006392136707366,6.878622241713577,79673.26723305056,Baseline
0.6036617986967812,13.096567682637767,0.671582511788829,0.43116734672665885,0.37996094889224,5.399224517485059,71941.9764063691,Baseline
0.29538722693414954,2.733054705391059,0.40059101651956985,0.33011822577276156,0.22303586468452194,1.7769757040040144,29825.46167148483,Baseline
0.5211223922629071,8.581053067968224,0.6303013818543644,0.4212200186043278,0.33676142279196275,3.7420776272448575,67693.51260222666,Baseline
0.5845068164435139,12.00070512327801,0.5428937171345296,0.4469327794001383,0.41347787500568034,5.814134592905534,73986.34984022047,Baseline
0.6997036792497446,23.24546067911413,0.6479570129039219,0.466907332243846,0.4550266424761219,8.820131678436848,94306.2658958945,Baseline
0.5334469615357983,9.76166585056887,0.6874340545336204,0.4320795788374059,0.34366162223096636,4.17166263086155,61995.54741691657,Baseline
0.5724202660341704,11.07532286699107,0.5304379273545168,0.4404476660367426,0.40774439564382653,5.516165098077688,72988.91177038636,Baseline
0.37980624002695723,4.3007204126927485,0.48456356896194613,0.3605672812247524,0.2625956145594837,2.3816850945296406,37852.06947376019,Baseline
0.6311643229599194,15.84480465395704,0.584172337865201,0.46994389955782695,0.43510835845054485,6.936452866742921,84632.22939627721,Baseline
0.3090243887303703,2.9441511380434657,0.14883942369576653,0.3822527354096265,0.22811947344340427,1.7358724716726148,41388.79910569515,Baseline
0.6957137984267874,27.063187158649825,0.6741005902924175,0.4765581211599029,0.4602106034350243,10.598227585126589,68215.37765326904,Baseline
